"Time Conversion Calculation"
"Calculation Inputs"
"Calculation type","Time Conversion"
"Time system","UTC"
"Time format","Calendar date and time"
"Time windows","["1980-01-06 08:17:58.410835 UTC to 1980-01-06 08:17:58.410835 UTC", ... , "2080-12-19 12:52:50.486181 UTC to 2080-12-19 12:52:50.486181 UTC"], items=2711"
"Step","1 hours"
"Output time system","UTC"
"Time Conversion Results"
"UTC calendar date","UTC Julian date"
"1993-03-29 05:20:58.983069 UTC","2449075.7229048970 JD UTC"
"1993-04-10 16:44:23.886869 UTC","2449088.1974986910 JD UTC"
"1993-04-25 07:37:05.787150 UTC","2449102.8174280920 JD UTC"
"1993-05-08 00:38:57.180201 UTC","2449115.5270506970 JD UTC"
"1993-05-22 12:44:23.799590 UTC","2449130.0308310140 JD UTC"
"1993-06-04 09:35:31.942402 UTC","2449142.8996752594 JD UTC"
"1993-06-18 20:07:08.070343 UTC","2449157.3382878513 JD UTC"
"1993-07-01 16:44:41.348464 UTC","2449170.1977007925 JD UTC"
"1993-07-16 03:38:24.162438 UTC","2449184.6516685467 JD UTC"
"1993-07-28 20:34:33.610799 UTC","2449197.3573334585 JD UTC"
"1993-08-12 09:09:13.171802 UTC","2449211.8814024515 JD UTC"
"1993-08-24 22:01:18.298956 UTC","2449224.4175729044 JD UTC"
"1993-09-08 12:00:13.337856 UTC","2449239.0001543732 JD UTC"
"1993-09-21 00:21:18.894887 UTC","2449251.5148020242 JD UTC"
"1993-10-05 13:51:22.384351 UTC","2449266.0773424115 JD UTC"
"1993-10-18 06:29:48.175688 UTC","2449278.7706964780 JD UTC"
"1993-11-01 17:14:25.601254 UTC","2449293.2183518666 JD UTC"
"1993-11-14 16:09:05.985252 UTC","2449306.1729859402 JD UTC"
"1993-11-28 23:05:15.564204 UTC","2449320.4619856970 JD UTC"
"1993-12-12 02:03:22.491564 UTC","2449333.5856769860 JD UTC"
"1993-12-26 06:02:44.192033 UTC","2449347.7519003707 JD UTC"
"1994-01-08 08:31:16.106139 UTC","2449360.8550475250 JD UTC"
"1994-01-22 11:44:02.726744 UTC","2449374.9889204483 JD UTC"
"1994-02-04 10:36:30.486997 UTC","2449387.9420195254 JD UTC"
"1994-02-18 14:59:47.237006 UTC","2449402.1248522800 JD UTC"
"1994-03-03 11:43:45.522630 UTC","2449414.9887213270 JD UTC"
"1994-03-17 17:13:18.102419 UTC","2449429.2175706300 JD UTC"
"1994-03-30 16:19:16.190594 UTC","2449442.1800485020 JD UTC"
"1994-04-13 20:33:41.877233 UTC","2449456.3567346903 JD UTC"
"1994-04-27 01:10:29.647074 UTC","2449469.5489542484 JD UTC"
"1994-05-11 01:34:19.773386 UTC","2449483.5655066366 JD UTC"
"1994-05-24 11:36:51.113933 UTC","2449496.9839249300 JD UTC"
"1994-06-07 07:15:17.410055 UTC","2449510.8022848386 JD UTC"
"1994-06-20 20:12:20.238739 UTC","2449524.3419009110 JD UTC"
"1994-07-04 12:13:01.590721 UTC","2449538.0090461890 JD UTC"
"1994-07-18 00:52:09.549665 UTC","2449551.5362216397 JD UTC"
"1994-07-31 15:43:59.407236 UTC","2449565.1555486950 JD UTC"
"1994-08-14 02:22:42.123158 UTC","2449578.5990986475 JD UTC"
"1994-08-27 18:26:13.028528 UTC","2449592.2682063486 JD UTC"
"1994-09-10 04:17:43.668949 UTC","2449605.6789776497 JD UTC"
"1994-09-23 21:50:20.668986 UTC","2449619.4099614467 JD UTC"
"1994-10-07 10:02:29.456926 UTC","2449632.9183964920 JD UTC"
"1994-10-21 02:44:31.592031 UTC","2449646.6142545375 JD UTC"
"1994-11-03 19:49:50.174274 UTC","2449660.3262751650 JD UTC"
"1994-11-17 08:25:17.887999 UTC","2449673.8509014817 JD UTC"
"1994-12-01 06:37:26.466454 UTC","2449687.7760007693 JD UTC"
"1994-12-14 13:17:57.756898 UTC","2449701.0541407047 JD UTC"
"1994-12-28 14:20:06.722550 UTC","2449715.0973000294 JD UTC"
"1995-01-10 16:25:27.938049 UTC","2449728.1843511350 JD UTC"
"1995-01-24 17:10:28.344568 UTC","2449742.2156058400 JD UTC"
"1995-02-06 18:48:18.201633 UTC","2449755.2835440002 JD UTC"
"1995-02-20 18:03:23.291426 UTC","2449769.2523529100 JD UTC"
"1995-03-05 22:33:34.167038 UTC","2449782.4399787853 JD UTC"
"1995-03-19 21:45:20.490707 UTC","2449796.4064871610 JD UTC"
"1995-04-02 04:16:46.749025 UTC","2449809.6783188544 JD UTC"
"1995-04-16 05:46:59.655975 UTC","2449823.7409682404 JD UTC"
"1995-04-29 10:33:24.225497 UTC","2449836.9398637210 JD UTC"
"1995-05-13 15:56:27.359293 UTC","2449851.1642055474 JD UTC"
"1995-05-26 15:37:00.900172 UTC","2449864.1507048630 JD UTC"
"1995-06-10 00:49:13.287923 UTC","2449878.5341815730 JD UTC"
"1995-06-22 18:43:15.943090 UTC","2449891.2800456374 JD UTC"
"1995-07-07 06:02:10.936598 UTC","2449905.7515154700 JD UTC"
"1995-07-19 20:48:37.241853 UTC","2449918.3670977065 JD UTC"
"1995-08-03 07:54:43.811513 UTC","2449932.8296737443 JD UTC"
"1995-08-15 23:59:20.096218 UTC","2449945.4995381506 JD UTC"
"1995-08-30 09:33:00.930668 UTC","2449959.8979274384 JD UTC"
"1995-09-12 05:38:43.666961 UTC","2449972.7352276267 JD UTC"
"1995-09-26 14:11:51.907699 UTC","2449987.0915730055 JD UTC"
"1995-10-09 13:03:47.567290 UTC","2450000.0443005473 JD UTC"
"1995-10-23 22:29:37.228456 UTC","2450014.4372364404 JD UTC"
"1995-11-05 19:57:58.956667 UTC","2450027.3319323687 JD UTC"
"1995-11-20 08:09:36.207600 UTC","2450041.8400024027 JD UTC"
"1995-12-03 00:13:26.988484 UTC","2450054.5093401447 JD UTC"
"1995-12-17 15:36:02.708987 UTC","2450069.1500313540 JD UTC"
"1995-12-30 01:53:07.609547 UTC","2450081.5785602955 JD UTC"
"1996-01-13 18:50:12.548604 UTC","2450096.2848674610 JD UTC"
"1996-01-26 03:57:33.644072 UTC","2450108.6649727323 JD UTC"
"1996-02-09 19:58:27.225868 UTC","2450123.3322595586 JD UTC"
"1996-02-22 09:26:58.408525 UTC","2450135.8937315800 JD UTC"
"1996-03-07 23:01:32.599334 UTC","2450150.4594050850 JD UTC"
"1996-03-20 17:53:29.990599 UTC","2450163.2454860024 JD UTC"
"1996-04-04 05:30:03.534742 UTC","2450177.7292075780 JD UTC"
"1996-04-17 02:18:46.916243 UTC","2450190.5963763455 JD UTC"
"1996-05-01 13:47:54.292468 UTC","2450205.0749339405 JD UTC"
"1996-05-14 08:03:04.571744 UTC","2450217.8354695803 JD UTC"
"1996-05-28 21:11:01.324849 UTC","2450232.3826542227 JD UTC"
"1996-06-10 10:34:45.892179 UTC","2450244.9408089374 JD UTC"
"1996-06-25 01:46:24.627457 UTC","2450259.5738961510 JD UTC"
"1996-07-07 12:01:41.894641 UTC","2450272.0011793360 JD UTC"
"1996-07-22 03:56:04.048630 UTC","2450286.6639357480 JD UTC"
"1996-08-03 15:39:50.453372 UTC","2450299.1526672845 JD UTC"
"1996-08-18 06:00:30.160111 UTC","2450313.7503490755 JD UTC"
"1996-08-30 23:00:35.265969 UTC","2450326.4587415042 JD UTC"
"1996-09-14 10:09:13.621550 UTC","2450340.9230743237 JD UTC"
"1996-09-27 08:39:17.342179 UTC","2450353.8606173860 JD UTC"
"1996-10-11 16:37:26.717102 UTC","2450368.1926703370 JD UTC"
"1996-10-24 17:25:02.039860 UTC","2450381.2257180540 JD UTC"
"1996-11-07 23:45:43.587319 UTC","2450395.4900878160 JD UTC"
"1996-11-20 22:26:57.774520 UTC","2450408.4353909087 JD UTC"
"1996-12-05 05:12:37.782444 UTC","2450422.7171039633 JD UTC"
"1996-12-17 23:49:10.651151 UTC","2450435.4924843884 JD UTC"
"1997-01-01 08:03:37.381408 UTC","2450449.8358493220 JD UTC"
"1997-01-14 01:31:25.396560 UTC","2450462.5634883860 JD UTC"
"1997-01-28 10:07:37.922252 UTC","2450476.9219666930 JD UTC"
"1997-02-10 07:32:45.305572 UTC","2450489.8144132590 JD UTC"
"1997-02-24 13:46:53.495361 UTC","2450504.0742302705 JD UTC"
"1997-03-09 17:29:50.866128 UTC","2450517.2290609507 JD UTC"
"1997-03-23 19:20:03.636846 UTC","2450531.3055976485 JD UTC"
"1997-04-06 03:45:46.394839 UTC","2450544.6567869773 JD UTC"
"1997-04-20 01:20:31.390990 UTC","2450558.5559188770 JD UTC"
"1997-05-03 10:51:30.252441 UTC","2450571.9524334770 JD UTC"
"1997-05-17 06:11:31.677805 UTC","2450585.7580055300 JD UTC"
"1997-05-30 13:48:46.021819 UTC","2450599.0755326600 JD UTC"
"1997-06-13 09:25:21.687495 UTC","2450612.8926121240 JD UTC"
"1997-06-26 15:00:28.572057 UTC","2450626.1253306950 JD UTC"
"1997-07-10 12:05:55.903320 UTC","2450640.0041192514 JD UTC"
"1997-07-23 18:19:25.504538 UTC","2450653.2634896357 JD UTC"
"1997-08-06 15:41:39.347269 UTC","2450667.1539276303 JD UTC"
"1997-08-20 01:44:57.877232 UTC","2450680.5728920978 JD UTC"
"1997-09-02 20:39:02.923995 UTC","2450694.3604505090 JD UTC"
"1997-09-16 12:04:53.977567 UTC","2450708.0034025180 JD UTC"
"1997-09-30 02:08:36.637566 UTC","2450721.5893129350 JD UTC"
"1997-10-13 22:02:04.759995 UTC","2450735.4181106480 JD UTC"
"1997-10-27 06:47:56.877970 UTC","2450748.7832971990 JD UTC"
"1997-11-10 04:14:47.206018 UTC","2450762.6769352550 JD UTC"
"1997-11-23 09:52:51.967873 UTC","2450775.9117125910 JD UTC"
"1997-12-07 06:04:56.714017 UTC","2450789.7534341900 JD UTC"
"1997-12-20 12:25:07.667883 UTC","2450803.0174498595 JD UTC"
"1998-01-03 07:17:16.758379 UTC","2450816.8036661850 JD UTC"
"1998-01-16 16:22:28.614557 UTC","2450830.1822756315 JD UTC"
"1998-01-30 12:23:57.307662 UTC","2450844.0166355055 JD UTC"
"1998-02-12 22:08:26.195600 UTC","2450857.4225254120 JD UTC"
"1998-02-26 21:51:37.885011 UTC","2450871.4108551510 JD UTC"
"1998-03-12 04:09:41.614531 UTC","2450884.6733983164 JD UTC"
"1998-03-26 08:24:22.797914 UTC","2450898.8502638647 JD UTC"
"1998-04-08 08:42:13.108027 UTC","2450911.8626517130 JD UTC"
"1998-04-22 16:14:50.657275 UTC","2450926.1769752000 JD UTC"
"1998-05-05 11:24:45.638144 UTC","2450938.9755282192 JD UTC"
"1998-05-19 19:49:49.617684 UTC","2450953.3262687232 JD UTC"
"1998-06-01 13:43:40.775472 UTC","2450966.0719997160 JD UTC"
"1998-06-15 21:06:04.256355 UTC","2450980.3792159300 JD UTC"
"1998-06-28 17:37:10.090836 UTC","2450993.2341445700 JD UTC"
"1998-07-12 23:47:29.328760 UTC","2451007.4913116754 JD UTC"
"1998-07-25 23:39:17.283116 UTC","2451020.4856167026 JD UTC"
"1998-08-09 06:05:22.803921 UTC","2451034.7537361565 JD UTC"
"1998-08-22 06:35:38.117354 UTC","2451047.7747467286 JD UTC"
"1998-09-05 15:18:16.568550 UTC","2451062.1376917656 JD UTC"
"1998-09-18 12:26:44.106484 UTC","2451075.0185660473 JD UTC"
"1998-10-03 00:40:52.940591 UTC","2451089.5283905160 JD UTC"
"1998-10-15 15:50:36.449277 UTC","2451102.1601440890 JD UTC"
"1998-10-30 07:03:22.110476 UTC","2451116.7940059080 JD UTC"
"1998-11-11 17:27:39.136493 UTC","2451129.2275363020 JD UTC"
"1998-11-26 09:24:10.673474 UTC","2451143.8917902024 JD UTC"
"1998-12-08 20:13:01.104495 UTC","2451156.3423738945 JD UTC"
"1998-12-23 10:35:13.026094 UTC","2451170.9411229873 JD UTC"
"1999-01-05 02:25:10.958601 UTC","2451183.6008212800 JD UTC"
"1999-01-19 14:35:34.023794 UTC","2451198.1080326830 JD UTC"
"1999-02-01 10:59:54.366293 UTC","2451210.9582681283 JD UTC"
"1999-02-15 22:16:03.958653 UTC","2451225.4278235957 JD UTC"
"1999-02-28 18:44:43.422485 UTC","2451238.2810581310 JD UTC"
"1999-03-15 07:09:52.617361 UTC","2451252.7985256640 JD UTC"
"1999-03-27 23:16:15.910123 UTC","2451265.4696285890 JD UTC"
"1999-04-11 14:03:57.809763 UTC","2451280.0860857610 JD UTC"
"1999-04-24 00:59:20.811315 UTC","2451292.5412130940 JD UTC"
"1999-05-08 17:34:27.585328 UTC","2451307.2322637190 JD UTC"
"1999-05-21 02:56:21.957163 UTC","2451319.6224763560 JD UTC"
"1999-06-04 19:14:58.333403 UTC","2451334.3020640440 JD UTC"
"1999-06-17 07:57:52.628249 UTC","2451346.8318591234 JD UTC"
"1999-07-01 21:56:43.110636 UTC","2451361.4143878547 JD UTC"
"1999-07-14 16:10:10.330009 UTC","2451374.1737306714 JD UTC"
"1999-07-29 03:11:02.034802 UTC","2451388.6326624397 JD UTC"
"1999-08-11 01:18:09.567605 UTC","2451401.5542774030 JD UTC"
"1999-08-25 10:22:28.754468 UTC","2451415.9322772506 JD UTC"
"1999-09-07 08:30:16.476410 UTC","2451428.8543573660 JD UTC"
"1999-09-21 17:31:03.063455 UTC","2451443.2298965678 JD UTC"
"1999-10-04 12:03:32.261414 UTC","2451456.0024567293 JD UTC"
"1999-10-18 22:29:41.553485 UTC","2451470.4372864985 JD UTC"
"1999-10-31 13:09:55.345394 UTC","2451483.0485572380 JD UTC"
"1999-11-15 00:55:47.674369 UTC","2451497.5387462312 JD UTC"
"1999-11-27 15:52:20.796429 UTC","2451510.1613518107 JD UTC"
"1999-12-12 02:58:16.346815 UTC","2451524.6238003103 JD UTC"
"1999-12-24 23:09:23.210729 UTC","2451537.4648519760 JD UTC"
"2000-01-08 06:58:30.574806 UTC","2451551.7906316530 JD UTC"
"2000-01-21 09:41:43.524916 UTC","2451564.9039759827 JD UTC"
"2000-02-04 13:01:29.251259 UTC","2451579.0426996670 JD UTC"
"2000-02-17 19:25:38.941956 UTC","2451592.3094784950 JD UTC"
"2000-03-02 19:17:14.342582 UTC","2451606.3036382245 JD UTC"
"2000-03-16 01:03:19.982994 UTC","2451619.5439812850 JD UTC"
"2000-03-29 23:54:50.416410 UTC","2451633.4964168565 JD UTC"
"2000-04-12 02:46:43.433569 UTC","2451646.6157804810 JD UTC"
"2000-04-26 02:45:55.942965 UTC","2451660.6152308215 JD UTC"
"2000-05-09 04:19:47.993881 UTC","2451673.6804165957 JD UTC"
"2000-05-23 05:25:37.000572 UTC","2451687.7261226918 JD UTC"
"2000-06-05 09:20:28.440704 UTC","2451700.8892180636 JD UTC"
"2000-06-19 09:20:47.125728 UTC","2451714.8894343255 JD UTC"
"2000-07-02 18:11:30.757795 UTC","2451728.2579948820 JD UTC"
"2000-07-16 14:34:08.052548 UTC","2451742.1070376453 JD UTC"
"2000-07-30 04:29:31.482058 UTC","2451755.6871699314 JD UTC"
"2000-08-12 20:03:39.815929 UTC","2451769.3358774990 JD UTC"
"2000-08-26 12:59:15.677544 UTC","2451783.0411536754 JD UTC"
"2000-09-09 00:34:31.861324 UTC","2451796.5239798767 JD UTC"
"2000-09-22 17:26:02.879857 UTC","2451810.2264222205 JD UTC"
"2000-10-06 03:39:02.075505 UTC","2451823.6521073550 JD UTC"
"2000-10-19 18:39:00.377303 UTC","2451837.2770877000 JD UTC"
"2000-11-02 06:21:20.909677 UTC","2451850.7648253436 JD UTC"
"2000-11-15 20:46:05.937699 UTC","2451864.3653465010 JD UTC"
"2000-11-29 10:22:20.515054 UTC","2451877.9321818873 JD UTC"
"2000-12-13 03:22:29.527947 UTC","2451891.6406195364 JD UTC"
"2000-12-26 15:57:17.147054 UTC","2451905.1647817944 JD UTC"
"2001-01-09 13:52:51.552397 UTC","2451919.0783744490 JD UTC"
"2001-01-22 21:37:52.743585 UTC","2451932.4013049025 JD UTC"
"2001-02-06 00:24:10.397816 UTC","2451946.5167870116 JD UTC"
"2001-02-19 01:45:34.302025 UTC","2451959.5733136810 JD UTC"
"2001-03-05 07:04:05.099901 UTC","2451973.7945034710 JD UTC"
"2001-03-18 04:13:48.207067 UTC","2451986.6762523970 JD UTC"
"2001-04-01 09:18:07.819108 UTC","2452000.8875904990 JD UTC"
"2001-04-14 06:49:47.587456 UTC","2452013.7845785585 JD UTC"
"2001-04-28 10:32:41.321449 UTC","2452027.9393671460 JD UTC"
"2001-05-11 11:20:33.564925 UTC","2452040.9726107050 JD UTC"
"2001-05-25 14:40:28.373721 UTC","2452055.1114395107 JD UTC"
"2001-06-07 17:38:34.144518 UTC","2452068.2351174136 JD UTC"
"2001-06-21 22:33:35.083908 UTC","2452082.4399893973 JD UTC"
"2001-07-05 00:06:59.220192 UTC","2452095.5048520854 JD UTC"
"2001-07-19 08:15:34.129162 UTC","2452109.8441450135 JD UTC"
"2001-08-01 05:04:13.445211 UTC","2452122.7112667270 JD UTC"
"2001-08-15 16:44:00.808376 UTC","2452137.1972315786 JD UTC"
"2001-08-28 07:52:36.770921 UTC","2452149.8282033670 JD UTC"
"2001-09-11 21:37:23.832277 UTC","2452164.4009702810 JD UTC"
"2001-09-24 09:46:01.134707 UTC","2452176.9069575774 JD UTC"
"2001-10-08 23:14:55.063072 UTC","2452191.4686928596 JD UTC"
"2001-10-21 13:17:41.938830 UTC","2452204.0539576253 JD UTC"
"2001-11-05 01:00:55.221661 UTC","2452218.5423058060 JD UTC"
"2001-11-17 19:51:09.224905 UTC","2452231.3271901030 JD UTC"
"2001-12-02 06:15:19.708278 UTC","2452245.7606447716 JD UTC"
"2001-12-15 04:00:53.514254 UTC","2452258.6672860445 JD UTC"
"2001-12-29 15:00:24.508191 UTC","2452273.1252836594 JD UTC"
"2002-01-11 10:47:44.023646 UTC","2452285.9498150884 JD UTC"
"2002-01-26 00:15:30.450219 UTC","2452300.5107691000 JD UTC"
"2002-02-07 14:15:09.738643 UTC","2452313.0938627156 JD UTC"
"2002-02-22 06:32:36.850750 UTC","2452327.7726487354 JD UTC"
"2002-03-06 15:33:41.096180 UTC","2452340.1483923170 JD UTC"
"2002-03-21 09:03:51.984000 UTC","2452354.8776850000 JD UTC"
"2002-04-02 18:18:03.869526 UTC","2452367.2625447860 JD UTC"
"2002-04-17 10:32:30.491096 UTC","2452381.9392417950 JD UTC"
"2002-04-30 00:38:57.399707 UTC","2452394.5270532374 JD UTC"
"2002-05-14 14:06:30.296423 UTC","2452409.0878506530 JD UTC"
"2002-05-27 09:26:50.787974 UTC","2452421.8936433790 JD UTC"
"2002-06-10 20:28:46.230619 UTC","2452436.3533128540 JD UTC"
"2002-06-23 17:51:54.146361 UTC","2452449.2443766940 JD UTC"
"2002-07-08 04:10:35.793626 UTC","2452463.6740253894 JD UTC"
"2002-07-20 23:30:46.920966 UTC","2452476.4797097333 JD UTC"
"2002-08-04 10:54:39.943483 UTC","2452490.9546289756 JD UTC"
"2002-08-17 01:54:31.381149 UTC","2452503.5795298745 JD UTC"
"2002-08-31 15:03:51.911340 UTC","2452518.1276841590 JD UTC"
"2002-09-13 03:17:16.582558 UTC","2452530.6369974830 JD UTC"
"2002-09-27 17:06:41.065651 UTC","2452545.2129752967 JD UTC"
"2002-10-10 07:15:48.912064 UTC","2452557.8026494454 JD UTC"
"2002-10-24 19:27:41.758260 UTC","2452572.3108999800 JD UTC"
"2002-11-06 15:25:28.112805 UTC","2452585.1426864910 JD UTC"
"2002-11-21 00:05:35.193549 UTC","2452599.5038795550 JD UTC"
"2002-12-04 01:46:03.914417 UTC","2452612.5736564170 JD UTC"
"2002-12-18 06:44:06.730754 UTC","2452626.7806334580 JD UTC"
"2002-12-31 10:23:05.203130 UTC","2452639.9326991104 JD UTC"
"2003-01-14 13:17:03.861367 UTC","2452654.0535169140 JD UTC"
"2003-01-27 14:32:56.057001 UTC","2452667.1062043635 JD UTC"
"2003-02-10 17:42:58.834962 UTC","2452681.2381809600 JD UTC"
"2003-02-23 15:32:49.369887 UTC","2452694.1477936330 JD UTC"
"2003-03-09 20:11:16.833991 UTC","2452708.3411670600 JD UTC"
"2003-03-22 17:58:40.185434 UTC","2452721.2490762200 JD UTC"
"2003-04-05 22:48:23.178113 UTC","2452735.4502682653 JD UTC"
"2003-04-19 00:47:41.144685 UTC","2452748.5331151006 JD UTC"
"2003-05-03 03:02:02.594004 UTC","2452762.6264189120 JD UTC"
"2003-05-16 10:49:35.445158 UTC","2452775.9511046894 JD UTC"
"2003-05-30 08:31:43.266638 UTC","2452789.8553618826 JD UTC"
"2003-06-12 20:45:35.759522 UTC","2452803.3649972165 JD UTC"
"2003-06-26 13:58:43.368009 UTC","2452817.0824463890 JD UTC"
"2003-07-10 03:36:11.931057 UTC","2452830.6501380910 JD UTC"
"2003-07-23 18:13:11.218889 UTC","2452844.2591576260 JD UTC"
"2003-08-06 06:28:06.718781 UTC","2452857.7695222083 JD UTC"
"2003-08-19 21:09:48.542870 UTC","2452871.3818118386 JD UTC"
"2003-09-02 07:37:53.687374 UTC","2452884.8179824930 JD UTC"
"2003-09-16 00:02:30.141263 UTC","2452898.5017377460 JD UTC"
"2003-09-29 11:06:34.109400 UTC","2452911.9628947848 JD UTC"
"2003-10-13 04:12:57.946557 UTC","2452925.6756706780 JD UTC"
"2003-10-26 19:02:02.698110 UTC","2452939.2930867835 JD UTC"
"2003-11-09 09:42:36.704038 UTC","2452952.9045914820 JD UTC"
"2003-11-23 05:50:59.300307 UTC","2452966.7437419016 JD UTC"
"2003-12-06 15:11:18.512260 UTC","2452980.1328531513 JD UTC"
"2003-12-20 15:36:09.470301 UTC","2452994.1501096100 JD UTC"
"2004-01-02 19:10:19.538284 UTC","2453007.2988372487 JD UTC"
"2004-01-16 20:52:09.477857 UTC","2453021.3695541420 JD UTC"
"2004-01-29 21:38:50.912803 UTC","2453034.4019781575 JD UTC"
"2004-02-12 22:08:41.166727 UTC","2453048.4226986890 JD UTC"
"2004-02-26 00:30:20.138894 UTC","2453061.5210664226 JD UTC"
"2004-03-10 23:56:22.124040 UTC","2453075.4974782877 JD UTC"
"2004-03-24 05:21:06.948629 UTC","2453088.7229970910 JD UTC"
"2004-04-07 05:48:09.646240 UTC","2453102.7417783130 JD UTC"
"2004-04-20 11:37:13.544747 UTC","2453115.9841845455 JD UTC"
"2004-05-04 15:12:31.288912 UTC","2453130.1336954734 JD UTC"
"2004-05-17 17:30:02.000818 UTC","2453143.2291898243 JD UTC"
"2004-06-01 01:06:47.683548 UTC","2453157.5463852263 JD UTC"
"2004-06-13 21:36:11.687802 UTC","2453170.4001352754 JD UTC"
"2004-06-28 08:23:27.579995 UTC","2453184.8496247684 JD UTC"
"2004-07-10 23:58:44.666341 UTC","2453197.4991280828 JD UTC"
"2004-07-25 11:46:33.068779 UTC","2453211.9906605184 JD UTC"
"2004-08-07 02:18:43.543466 UTC","2453224.5963373086 JD UTC"
"2004-08-21 13:03:23.413954 UTC","2453239.0440209950 JD UTC"
"2004-09-03 06:39:33.330918 UTC","2453251.7774691080 JD UTC"
"2004-09-17 15:50:43.660783 UTC","2453266.1602275553 JD UTC"
"2004-09-30 13:27:14.681913 UTC","2453279.0605865964 JD UTC"
"2004-10-14 22:22:07.534017 UTC","2453293.4320316436 JD UTC"
"2004-10-27 21:00:42.565406 UTC","2453306.3754926550 JD UTC"
"2004-11-11 07:44:28.434585 UTC","2453320.8225513264 JD UTC"
"2004-11-24 02:49:24.059803 UTC","2453333.6176395810 JD UTC"
"2004-12-08 16:43:31.916745 UTC","2453348.1968971845 JD UTC"
"2004-12-21 05:34:38.026392 UTC","2453360.7323845650 JD UTC"
"2005-01-04 22:05:30.128517 UTC","2453375.4204875985 JD UTC"
"2005-01-17 06:56:26.757464 UTC","2453387.7891985816 JD UTC"
"2005-01-31 23:48:29.095314 UTC","2453402.4920034180 JD UTC"
"2005-02-13 10:31:17.767593 UTC","2453414.9384000880 JD UTC"
"2005-02-28 01:29:24.278923 UTC","2453429.5620865617 JD UTC"
"2005-03-12 17:46:09.104777 UTC","2453442.2403831570 JD UTC"
"2005-03-27 06:14:10.783619 UTC","2453456.7598470330 JD UTC"
"2005-04-09 02:37:51.206317 UTC","2453469.6096204435 JD UTC"
"2005-04-23 13:51:11.673471 UTC","2453484.0772184430 JD UTC"
"2005-05-06 09:59:59.485167 UTC","2453496.9166607080 JD UTC"
"2005-05-20 21:58:14.878694 UTC","2453511.4154499850 JD UTC"
"2005-06-02 14:06:12.874682 UTC","2453524.0876490125 JD UTC"
"2005-06-17 04:05:30.340610 UTC","2453538.6704900535 JD UTC"
"2005-06-29 15:43:00.190594 UTC","2453551.1548633170 JD UTC"
"2005-07-14 07:18:46.093479 UTC","2453565.8047001560 JD UTC"
"2005-07-26 17:50:34.614207 UTC","2453578.2434561830 JD UTC"
"2005-08-10 09:06:17.159618 UTC","2453592.8793652733 JD UTC"
"2005-08-22 23:16:02.320065 UTC","2453605.4694712970 JD UTC"
"2005-09-06 12:00:42.641998 UTC","2453620.0004935420 JD UTC"
"2005-09-19 08:06:01.753333 UTC","2453632.8375202934 JD UTC"
"2005-10-03 17:22:39.807944 UTC","2453647.2240718510 JD UTC"
"2005-10-16 17:49:12.469756 UTC","2453660.2425054368 JD UTC"
"2005-10-31 00:26:04.274617 UTC","2453674.5181050300 JD UTC"
"2005-11-13 01:02:43.500946 UTC","2453687.5435590385 JD UTC"
"2005-11-27 06:57:22.617479 UTC","2453701.7898451100 JD UTC"
"2005-12-10 04:00:21.882346 UTC","2453714.6669199346 JD UTC"
"2005-12-24 11:01:32.897015 UTC","2453728.9594085300 JD UTC"
"2006-01-06 04:53:16.644476 UTC","2453741.7036648667 JD UTC"
"2006-01-20 13:09:22.531374 UTC","2453756.0481774462 JD UTC"
"2006-02-02 08:26:57.311714 UTC","2453768.8520522187 JD UTC"
"2006-02-16 15:51:09.674539 UTC","2453783.1605286407 JD UTC"
"2006-03-01 16:43:05.822168 UTC","2453796.1965951640 JD UTC"
"2006-03-15 20:33:16.303365 UTC","2453810.3564386964 JD UTC"
"2006-03-29 03:19:03.708171 UTC","2453823.6382373630 JD UTC"
"2006-04-12 02:31:02.501992 UTC","2453837.6048900695 JD UTC"
"2006-04-25 12:21:45.601304 UTC","2453851.0151111260 JD UTC"
"2006-05-09 08:03:30.797098 UTC","2453864.8357731146 JD UTC"
"2006-05-22 17:23:20.461080 UTC","2453878.2245423740 JD UTC"
"2006-06-05 12:02:36.287055 UTC","2453892.0018088780 JD UTC"
"2006-06-18 19:02:51.414444 UTC","2453905.2936506300 JD UTC"
"2006-07-02 14:48:36.557445 UTC","2453919.1170897850 JD UTC"
"2006-07-15 20:48:51.590682 UTC","2453932.3672637810 JD UTC"
"2006-07-29 17:49:05.291892 UTC","2453946.2424223600 JD UTC"
"2006-08-12 02:02:23.120192 UTC","2453959.5849898170 JD UTC"
"2006-08-25 22:08:30.737388 UTC","2453973.4225779790 JD UTC"
"2006-09-08 11:11:26.891963 UTC","2453986.9662834720 JD UTC"
"2006-09-22 03:32:16.080517 UTC","2454000.6474083390 JD UTC"
"2006-10-05 21:50:50.798982 UTC","2454014.4103101734 JD UTC"
"2006-10-19 08:46:07.836459 UTC","2454027.8653684775 JD UTC"
"2006-11-02 06:20:27.221919 UTC","2454041.7642039573 JD UTC"
"2006-11-15 12:36:03.462869 UTC","2454055.0250400794 JD UTC"
"2006-11-29 10:13:03.037579 UTC","2454068.9257296016 JD UTC"
"2006-12-12 15:08:29.108134 UTC","2454082.1308924550 JD UTC"
"2006-12-26 11:04:24.985700 UTC","2454095.9614002975 JD UTC"
"2007-01-08 18:12:41.742530 UTC","2454109.2588164643 JD UTC"
"2007-01-22 13:49:07.722907 UTC","2454123.0757838300 JD UTC"
