"Time Conversion Calculation"
"Calculation Inputs"
"Calculation type","Time Conversion"
"Time system","UTC"
"Time format","Calendar date and time"
"Time windows","["1980-01-02 09:32:43.850094 UTC to 1980-01-02 09:32:43.850094 UTC", ... , "2080-12-26 17:11:34.401613 UTC to 2080-12-26 17:11:34.401613 UTC"], items=1250"
"Step","1 hours"
"Output time system","UTC"
"Time Conversion Results"
"UTC calendar date","UTC Julian date"
"1988-07-29 03:50:46.376727 UTC","2447371.6602589900 JD UTC"
"1988-08-27 11:05:05.833829 UTC","2447400.9618730770 JD UTC"
"1988-09-25 18:51:36.486095 UTC","2447430.2858389593 JD UTC"
"1988-10-25 04:10:36.297796 UTC","2447459.6740312246 JD UTC"
"1988-11-23 15:45:48.951020 UTC","2447489.1568165626 JD UTC"
"1988-12-23 05:50:56.356501 UTC","2447518.7437078300 JD UTC"
"1989-01-21 22:03:38.320747 UTC","2447548.4191935270 JD UTC"
"1989-02-20 15:36:05.403307 UTC","2447578.1500625380 JD UTC"
"1989-03-22 09:30:43.710508 UTC","2447607.8963392420 JD UTC"
"1989-04-21 02:44:56.229700 UTC","2447637.6145396954 JD UTC"
"1989-05-20 18:16:14.172601 UTC","2447667.2612751457 JD UTC"
"1989-06-19 07:23:21.598764 UTC","2447696.8078888750 JD UTC"
"1989-07-18 18:07:05.748841 UTC","2447726.2549276487 JD UTC"
"1989-08-17 03:08:45.554252 UTC","2447755.6310828040 JD UTC"
"1989-09-15 11:30:01.472301 UTC","2447784.9791837074 JD UTC"
"1989-10-14 20:10:21.644915 UTC","2447814.3405282977 JD UTC"
"1989-11-13 05:51:39.795654 UTC","2447843.7442105980 JD UTC"
"1989-12-12 16:53:28.175184 UTC","2447873.2037983240 JD UTC"
"1990-01-11 05:19:49.075327 UTC","2447902.7220957790 JD UTC"
"1990-02-09 19:11:44.496351 UTC","2447932.2998205596 JD UTC"
"1990-03-11 10:29:23.460366 UTC","2447961.9370770874 JD UTC"
"1990-04-10 02:55:36.503596 UTC","2447991.6219502730 JD UTC"
"1990-05-09 19:40:00.152176 UTC","2448021.3194462056 JD UTC"
"1990-06-08 11:33:27.335127 UTC","2448050.9815663790 JD UTC"
"1990-07-08 01:46:38.586899 UTC","2448080.5740577187 JD UTC"
"1990-08-06 14:12:56.935074 UTC","2448110.0923256376 JD UTC"
"1990-09-05 01:19:23.415938 UTC","2448139.5551321288 JD UTC"
"1990-10-04 11:43:29.250290 UTC","2448168.9885329893 JD UTC"
"1990-11-02 21:55:46.301295 UTC","2448198.4137303390 JD UTC"
"1990-12-02 08:14:39.116433 UTC","2448227.8435082920 JD UTC"
"1990-12-31 18:51:25.744153 UTC","2448257.2857146314 JD UTC"
"1991-01-30 05:59:14.177925 UTC","2448286.7494696520 JD UTC"
"1991-02-28 17:57:23.111321 UTC","2448316.2481841590 JD UTC"
"1991-03-30 07:03:03.153622 UTC","2448345.7937865000 JD UTC"
"1991-04-28 21:15:14.775470 UTC","2448375.3855876790 JD UTC"
"1991-05-28 12:10:00.761900 UTC","2448405.0069532627 JD UTC"
