"Time Conversion Calculation"
"Calculation Inputs"
"Calculation type","Time Conversion"
"Time system","UTC"
"Time format","Calendar date and time"
"Time windows","["1980-01-02 01:59:01.834919 UTC to 1980-01-02 01:59:01.834919 UTC", ... , "2080-12-26 07:11:06.584913 UTC to 2080-12-26 07:11:06.584913 UTC"], items=1351"
"Step","1 hours"
"Output time system","UTC"
"Time Conversion Results"
"UTC calendar date","UTC Julian date"
"1993-04-25 16:21:07.176964 UTC","2449103.1813330670 JD UTC"
"1993-05-22 22:11:29.994186 UTC","2449130.4246527106 JD UTC"
"1993-06-19 06:02:08.753541 UTC","2449157.7514902030 JD UTC"
"1993-07-16 15:34:15.353239 UTC","2449185.1487888107 JD UTC"
"1993-08-13 01:24:00.861914 UTC","2449212.5583433090 JD UTC"
"1993-09-09 09:53:30.450932 UTC","2449239.9121579970 JD UTC"
"1993-10-06 16:17:12.527504 UTC","2449267.1786172166 JD UTC"
"1993-11-02 21:29:49.976430 UTC","2449294.3957173196 JD UTC"
"1993-11-30 03:31:29.249061 UTC","2449321.6468663085 JD UTC"
"1993-12-27 11:41:53.490228 UTC","2449348.9874246554 JD UTC"
"1994-01-23 21:32:16.687400 UTC","2449376.3974153630 JD UTC"
"1994-02-20 07:15:18.044709 UTC","2449403.8022921840 JD UTC"
"1994-03-19 15:16:23.737113 UTC","2449431.1363858464 JD UTC"
"1994-04-15 21:27:59.382444 UTC","2449458.3944372970 JD UTC"
"1994-05-13 03:02:55.487494 UTC","2449485.6270311050 JD UTC"
"1994-06-09 09:25:26.760081 UTC","2449512.8926708344 JD UTC"
"1994-07-06 17:13:32.625592 UTC","2449540.2177387220 JD UTC"
"1994-08-03 02:05:37.559924 UTC","2449567.5872402770 JD UTC"
"1994-08-30 10:59:39.592354 UTC","2449594.9580971340 JD UTC"
"1994-09-26 18:53:24.294254 UTC","2449622.2870867390 JD UTC"
"1994-10-24 01:31:36.229803 UTC","2449649.5636137710 JD UTC"
"1994-11-20 07:42:05.749950 UTC","2449676.8208998838 JD UTC"
"1994-12-17 14:34:06.077209 UTC","2449704.1070147827 JD UTC"
"1995-01-13 22:38:19.255236 UTC","2449731.4432784170 JD UTC"
"1995-02-10 07:27:13.907285 UTC","2449758.8105776305 JD UTC"
"1995-03-09 16:04:46.608210 UTC","2449786.1699838913 JD UTC"
"1995-04-05 23:53:02.436523 UTC","2449813.4951670890 JD UTC"
"1995-05-03 06:54:45.721008 UTC","2449840.7880291785 JD UTC"
"1995-05-30 13:39:37.831365 UTC","2449868.0691878630 JD UTC"
"1995-06-26 20:38:45.199592 UTC","2449895.3602453656 JD UTC"
"1995-07-24 04:08:30.816164 UTC","2449922.6725788910 JD UTC"
"1995-08-20 12:06:00.981533 UTC","2449950.0041780270 JD UTC"
"1995-09-16 20:14:47.230118 UTC","2449977.3436022005 JD UTC"
"1995-10-14 04:18:14.986338 UTC","2450004.6793401195 JD UTC"
"1995-11-10 12:09:45.606862 UTC","2450032.0067778574 JD UTC"
"1995-12-07 19:50:00.452734 UTC","2450059.3263941290 JD UTC"
"1996-01-04 03:21:23.771408 UTC","2450086.6398584650 JD UTC"
"1996-01-31 10:50:57.873490 UTC","2450113.9520587210 JD UTC"
"1996-02-27 18:33:29.711308 UTC","2450141.2732605473 JD UTC"
