"Time Conversion Calculation"
"Calculation Inputs"
"Calculation type","Time Conversion"
"Time system","UTC"
"Time format","Calendar date and time"
"Time windows","["1980-01-08 08:04:53.667735 UTC to 1980-01-08 08:04:53.667735 UTC", ... , "2080-12-16 08:19:37.190832 UTC to 2080-12-16 08:19:37.190832 UTC"], items=1339"
"Step","1 hours"
"Output time system","UTC"
"Time Conversion Results"
"UTC calendar date","UTC Julian date"
"2006-05-07 06:46:12.515916 UTC","2453862.7820893046 JD UTC"
"2006-06-04 01:39:44.712698 UTC","2453890.5692675080 JD UTC"
"2006-07-01 20:11:15.890324 UTC","2453918.3411561380 JD UTC"
"2006-07-29 13:01:39.044763 UTC","2453946.0428130180 JD UTC"
"2006-08-26 01:21:42.289387 UTC","2453973.5567394607 JD UTC"
"2006-09-22 05:20:11.965897 UTC","2454000.7223607160 JD UTC"
"2006-10-19 09:35:16.803954 UTC","2454027.8995000460 JD UTC"
"2006-11-15 23:20:05.293314 UTC","2454055.4722834870 JD UTC"
"2006-12-13 18:55:21.095626 UTC","2454083.2884386070 JD UTC"
"2007-01-10 16:25:13.599230 UTC","2454111.1841851760 JD UTC"
"2007-02-07 12:38:29.869603 UTC","2454139.0267346017 JD UTC"
"2007-03-07 03:37:02.121667 UTC","2454166.6507190010 JD UTC"
"2007-04-03 08:37:50.004789 UTC","2454193.8596065370 JD UTC"
"2007-04-30 10:55:44.632967 UTC","2454220.9553776965 JD UTC"
"2007-05-27 22:02:23.648420 UTC","2454248.4183292640 JD UTC"
"2007-06-24 14:25:18.432196 UTC","2454276.1009077800 JD UTC"
"2007-07-22 08:42:44.929366 UTC","2454303.8630200160 JD UTC"
"2007-08-19 03:27:28.332002 UTC","2454331.6440779166 JD UTC"
"2007-09-15 21:06:08.757133 UTC","2454359.3792680223 JD UTC"
"2007-10-13 09:51:25.607705 UTC","2454386.9107130520 JD UTC"
"2007-11-09 12:31:44.855581 UTC","2454414.0220469395 JD UTC"
"2007-12-06 16:53:26.015592 UTC","2454441.2037733286 JD UTC"
"2008-01-03 08:05:32.558417 UTC","2454468.8371823890 JD UTC"
"2008-01-31 04:25:18.714833 UTC","2454496.6842443845 JD UTC"
"2008-02-28 01:27:03.923446 UTC","2454524.5604620770 JD UTC"
"2008-03-26 20:12:34.347879 UTC","2454552.3420642116 JD UTC"
"2008-04-23 09:33:44.742309 UTC","2454579.8984345174 JD UTC"
"2008-05-20 14:26:49.055441 UTC","2454607.1019566604 JD UTC"
"2008-06-16 17:32:50.895553 UTC","2454634.2311446243 JD UTC"
"2008-07-14 04:14:12.485369 UTC","2454661.6765333954 JD UTC"
"2008-08-10 20:18:02.912268 UTC","2454689.3458670400 JD UTC"
"2008-09-07 14:57:04.724429 UTC","2454717.1229713475 JD UTC"
"2008-10-05 10:33:47.098628 UTC","2454744.9401284563 JD UTC"
"2008-11-02 04:55:06.211952 UTC","2454772.7049330086 JD UTC"
"2008-11-29 16:54:22.728794 UTC","2454800.2044297312 JD UTC"
"2008-12-26 17:46:26.065358 UTC","2454827.2405794603 JD UTC"
"2009-01-23 00:10:21.164024 UTC","2454854.5071893986 JD UTC"
"2009-02-19 16:59:21.580550 UTC","2454882.2078886637 JD UTC"
"2009-03-19 13:15:25.078905 UTC","2454910.0523735983 JD UTC"
"2009-04-16 09:15:26.237974 UTC","2454937.8857203470 JD UTC"
"2009-05-14 02:57:15.611898 UTC","2454965.6230973600 JD UTC"
"2009-06-10 16:03:33.029230 UTC","2454993.1691322830 JD UTC"
"2009-07-07 21:38:47.856626 UTC","2455020.4019427850 JD UTC"
"2009-08-04 00:41:41.430003 UTC","2455047.5289517360 JD UTC"
"2009-08-31 11:01:54.271572 UTC","2455074.9596559210 JD UTC"
"2009-09-28 03:32:26.347283 UTC","2455102.6475271676 JD UTC"
"2009-10-25 23:17:50.240443 UTC","2455130.4707203754 JD UTC"
"2009-11-22 20:06:18.334101 UTC","2455158.3377122004 JD UTC"
"2009-12-20 14:53:29.323525 UTC","2455186.1204782818 JD UTC"
"2010-01-17 01:40:24.076683 UTC","2455213.5697231097 JD UTC"
"2010-02-13 02:06:32.582406 UTC","2455240.5878771110 JD UTC"
"2010-03-12 10:05:29.000861 UTC","2455267.9204745470 JD UTC"
"2010-04-09 02:43:49.252363 UTC","2455295.6137644950 JD UTC"
"2010-05-06 21:52:28.305914 UTC","2455323.4114387260 JD UTC"
"2010-06-03 16:50:20.815284 UTC","2455351.2016298063 JD UTC"
"2010-07-01 10:11:49.973599 UTC","2455378.9248839538 JD UTC"
"2010-07-28 23:48:22.744252 UTC","2455406.4919299100 JD UTC"
"2010-08-25 05:51:07.354256 UTC","2455433.7438351186 JD UTC"
"2010-09-21 08:02:46.853731 UTC","2455460.8352645110 JD UTC"
"2010-10-18 18:17:31.300420 UTC","2455488.2621678290 JD UTC"
"2010-11-15 11:45:26.321543 UTC","2455515.9898879807 JD UTC"
"2010-12-13 08:34:26.394647 UTC","2455543.8572499380 JD UTC"
"2011-01-10 05:37:30.292842 UTC","2455571.7343783895 JD UTC"
"2011-02-06 23:11:52.024810 UTC","2455599.4665743610 JD UTC"
"2011-03-06 07:49:11.828190 UTC","2455626.8258313450 JD UTC"
"2011-04-02 09:00:26.533832 UTC","2455653.8753071046 JD UTC"
"2011-04-29 18:00:33.040677 UTC","2455681.2503824150 JD UTC"
"2011-05-27 09:57:31.248787 UTC","2455708.9149450090 JD UTC"
"2011-06-24 04:12:15.656408 UTC","2455736.6751812086 JD UTC"
"2011-07-21 22:45:52.812972 UTC","2455764.4485279280 JD UTC"
"2011-08-18 16:21:22.002554 UTC","2455792.1815046594 JD UTC"
"2011-09-15 06:23:39.160835 UTC","2455819.7664254727 JD UTC"
"2011-10-12 11:42:39.785443 UTC","2455846.9879604797 JD UTC"
"2011-11-08 13:19:41.358144 UTC","2455874.0553397930 JD UTC"
"2011-12-06 01:12:49.932827 UTC","2455901.5505779264 JD UTC"
"2012-01-02 20:19:02.134297 UTC","2455929.3465524805 JD UTC"
"2012-01-30 17:41:31.166049 UTC","2455957.2371662740 JD UTC"
"2012-02-27 14:00:57.506330 UTC","2455985.0839989157 JD UTC"
"2012-03-26 06:02:52.306857 UTC","2456012.7519942923 JD UTC"
"2012-04-22 13:47:55.939265 UTC","2456040.0749530005 JD UTC"
"2012-05-19 16:13:30.033994 UTC","2456067.1760420600 JD UTC"
"2012-06-16 01:23:57.712774 UTC","2456094.5583068607 JD UTC"
"2012-07-13 16:46:10.814001 UTC","2456122.1987362730 JD UTC"
"2012-08-10 10:51:29.087967 UTC","2456149.9524199995 JD UTC"
"2012-09-07 06:00:28.974551 UTC","2456177.7503353534 JD UTC"
"2012-10-05 00:42:59.288079 UTC","2456205.5298528713 JD UTC"
"2012-11-01 15:29:14.574989 UTC","2456233.1453075810 JD UTC"
"2012-11-28 19:36:36.516406 UTC","2456260.3170893104 JD UTC"
"2012-12-25 21:18:37.416465 UTC","2456287.3879330610 JD UTC"
"2013-01-22 10:51:32.681840 UTC","2456314.9524615950 JD UTC"
"2013-02-19 06:29:24.479558 UTC","2456342.7704222170 JD UTC"
"2013-03-19 03:12:43.848673 UTC","2456370.6338408412 JD UTC"
"2013-04-15 22:20:45.556142 UTC","2456398.4310828256 JD UTC"
"2013-05-13 13:31:36.694980 UTC","2456426.0636191550 JD UTC"
"2013-06-09 21:39:39.815277 UTC","2456453.4025441585 JD UTC"
"2013-07-07 00:35:26.272043 UTC","2456480.5246096300 JD UTC"
"2013-08-03 08:53:14.749760 UTC","2456507.8703096040 JD UTC"
"2013-08-30 23:45:35.154493 UTC","2456535.4899902140 JD UTC"
"2013-09-27 18:16:11.457158 UTC","2456563.2612437173 JD UTC"
"2013-10-25 14:24:06.880565 UTC","2456591.1000796360 JD UTC"
"2013-11-22 09:49:25.873356 UTC","2456618.9093272380 JD UTC"
"2013-12-19 23:48:19.780959 UTC","2456646.4918956130 JD UTC"
"2014-01-16 01:52:43.148725 UTC","2456673.5782771840 JD UTC"
"2014-02-12 05:09:49.323160 UTC","2456700.7151542030 JD UTC"
"2014-03-11 19:46:45.726693 UTC","2456728.3241403555 JD UTC"
"2014-04-08 14:52:02.116526 UTC","2456756.1194689414 JD UTC"
"2014-05-06 10:22:49.039442 UTC","2456783.9325120305 JD UTC"
"2014-06-03 04:25:26.684439 UTC","2456811.6843366255 JD UTC"
"2014-06-30 19:09:36.725885 UTC","2456839.2983417350 JD UTC"
"2014-07-28 03:27:39.634190 UTC","2456866.6442087293 JD UTC"
"2014-08-24 06:09:16.300046 UTC","2456893.7564386580 JD UTC"
"2014-09-20 14:21:32.389244 UTC","2456921.0982915424 JD UTC"
"2014-10-18 06:05:48.098670 UTC","2456948.7540289196 JD UTC"
"2014-11-15 01:55:47.502210 UTC","2456976.5804109050 JD UTC"
"2014-12-12 23:02:35.469937 UTC","2457004.4601327540 JD UTC"
"2015-01-09 18:17:37.209582 UTC","2457032.2622362220 JD UTC"
"2015-02-06 06:26:16.598244 UTC","2457059.7682476650 JD UTC"
"2015-03-05 07:33:04.235498 UTC","2457086.8146323552 JD UTC"
"2015-04-01 13:00:48.828360 UTC","2457114.0422318100 JD UTC"
"2015-04-29 03:55:01.497496 UTC","2457141.6632117764 JD UTC"
"2015-05-26 22:12:10.956077 UTC","2457169.4251268064 JD UTC"
"2015-06-23 17:00:16.249615 UTC","2457197.2085214076 JD UTC"
"2015-07-21 11:02:18.816771 UTC","2457224.9599400090 JD UTC"
"2015-08-18 02:32:32.377826 UTC","2457252.6059302990 JD UTC"
"2015-09-14 11:26:41.014327 UTC","2457279.9768635920 JD UTC"
"2015-10-11 13:17:53.566825 UTC","2457307.0540922090 JD UTC"
"2015-11-07 21:49:27.823403 UTC","2457334.4093498080 JD UTC"
"2015-12-05 14:56:13.265937 UTC","2457362.1223757630 JD UTC"
"2016-01-02 11:53:01.274607 UTC","2457389.9951536413 JD UTC"
"2016-01-30 09:09:43.877189 UTC","2457417.8817578377 JD UTC"
"2016-02-27 03:27:58.268840 UTC","2457445.6444244077 JD UTC"
"2016-03-25 14:16:48.948648 UTC","2457473.0950109796 JD UTC"
"2016-04-21 16:05:00.500691 UTC","2457500.1701446840 JD UTC"
"2016-05-18 22:06:13.178546 UTC","2457527.4209858626 JD UTC"
"2016-06-15 12:00:29.746906 UTC","2457555.0003442927 JD UTC"
"2016-07-13 05:24:07.238720 UTC","2457582.7250837814 JD UTC"
"2016-08-10 00:04:36.421012 UTC","2457610.5031993175 JD UTC"
"2016-09-06 18:44:39.578427 UTC","2457638.2810136390 JD UTC"
"2016-10-04 11:03:02.505109 UTC","2457665.9604456610 JD UTC"
"2016-10-31 19:28:45.606582 UTC","2457693.3116389653 JD UTC"
"2016-11-27 20:08:15.747471 UTC","2457720.3390711513 JD UTC"
"2016-12-25 05:54:47.907357 UTC","2457747.7463878165 JD UTC"
"2017-01-22 00:13:42.608530 UTC","2457775.5095209320 JD UTC"
"2017-02-18 21:13:45.122212 UTC","2457803.3845500257 JD UTC"
"2017-03-18 17:25:25.911735 UTC","2457831.2259943490 JD UTC"
"2017-04-15 10:04:45.914363 UTC","2457858.9199758605 JD UTC"
"2017-05-12 19:51:11.232633 UTC","2457886.3272133404 JD UTC"
"2017-06-08 22:21:03.032791 UTC","2457913.4312851020 JD UTC"
"2017-07-06 04:28:10.737379 UTC","2457940.6862353864 JD UTC"
"2017-08-02 17:54:52.509886 UTC","2457968.2464410868 JD UTC"
"2017-08-30 11:24:30.031102 UTC","2457995.9753475823 JD UTC"
"2017-09-27 06:49:39.991089 UTC","2458023.7844906375 JD UTC"
"2017-10-25 02:25:44.993323 UTC","2458051.6012152005 JD UTC"
"2017-11-21 18:53:14.503628 UTC","2458079.2869734215 JD UTC"
"2017-12-19 01:25:38.665118 UTC","2458106.5594752906 JD UTC"
"2018-01-15 02:09:40.408070 UTC","2458133.5900510190 JD UTC"
"2018-02-11 14:15:55.709024 UTC","2458161.0943947800 JD UTC"
"2018-03-11 09:13:37.518887 UTC","2458188.8844620240 JD UTC"
"2018-04-08 05:31:14.581411 UTC","2458216.7300298773 JD UTC"
"2018-05-06 00:34:56.935183 UTC","2458244.5242700833 JD UTC"
"2018-06-02 16:34:35.567283 UTC","2458272.1906894360 JD UTC"
"2018-06-30 02:43:16.735084 UTC","2458299.6133881374 JD UTC"
"2018-07-27 05:43:44.129463 UTC","2458326.7387052020 JD UTC"
"2018-08-23 11:22:51.812695 UTC","2458353.9742107950 JD UTC"
"2018-09-20 00:53:09.284065 UTC","2458381.5369130100 JD UTC"
"2018-10-17 19:15:59.683860 UTC","2458409.3027741187 JD UTC"
"2018-11-14 15:56:10.220523 UTC","2458437.1640071820 JD UTC"
"2018-12-12 12:24:59.028138 UTC","2458465.0173498625 JD UTC"
"2019-01-09 04:28:34.281432 UTC","2458492.6865078867 JD UTC"
"2019-02-05 09:28:38.396555 UTC","2458519.8948888490 JD UTC"
"2019-03-04 11:26:25.291677 UTC","2458546.9766816166 JD UTC"
"2019-04-01 00:13:50.058763 UTC","2458574.5096071614 JD UTC"
"2019-04-28 18:19:55.514217 UTC","2458602.2638369700 JD UTC"
"2019-05-26 13:27:07.668154 UTC","2458630.0605054186 JD UTC"
"2019-06-23 07:49:43.680868 UTC","2458657.8262000103 JD UTC"
"2019-07-20 23:58:32.354842 UTC","2458685.4989855886 JD UTC"
"2019-08-17 10:49:18.402411 UTC","2458712.9509074353 JD UTC"
"2019-09-13 13:32:24.158391 UTC","2458740.0641685000 JD UTC"
"2019-10-10 18:28:49.935561 UTC","2458767.2700224025 JD UTC"
"2019-11-07 08:36:01.038289 UTC","2458794.8583453507 JD UTC"
"2019-12-05 04:08:12.422376 UTC","2458822.6723660000 JD UTC"
"2020-01-02 01:30:12.952952 UTC","2458850.5626499183 JD UTC"
"2020-01-29 21:27:05.136875 UTC","2458878.3938094545 JD UTC"
"2020-02-26 11:34:15.757851 UTC","2458905.9821268270 JD UTC"
"2020-03-24 15:22:57.537665 UTC","2458933.1409437230 JD UTC"
"2020-04-20 19:00:11.189091 UTC","2458960.2917961700 JD UTC"
"2020-05-18 07:44:31.295351 UTC","2458987.8225844367 JD UTC"
"2020-06-15 00:56:36.110537 UTC","2459015.5393068350 JD UTC"
"2020-07-12 19:26:31.778069 UTC","2459043.3100900240 JD UTC"
"2020-08-09 13:50:04.930376 UTC","2459071.0764459535 JD UTC"
"2020-09-06 06:28:55.784914 UTC","2459098.7700901030 JD UTC"
"2020-10-03 17:22:24.102840 UTC","2459126.2238900790 JD UTC"
"2020-10-30 18:45:26.279337 UTC","2459153.2815541590 JD UTC"
"2020-11-27 00:28:36.485321 UTC","2459180.5198667280 JD UTC"
"2020-12-24 16:31:23.944413 UTC","2459208.1884715790 JD UTC"
"2021-01-21 13:10:50.639552 UTC","2459236.0491972170 JD UTC"
"2021-02-18 10:21:35.206461 UTC","2459263.9316574824 JD UTC"
"2021-03-18 05:02:48.649426 UTC","2459291.7102852943 JD UTC"
"2021-04-14 17:45:49.524217 UTC","2459319.2401565304 JD UTC"
"2021-05-11 21:53:15.900312 UTC","2459346.4119895870 JD UTC"
"2021-06-08 02:27:04.091309 UTC","2459373.6021306864 JD UTC"
"2021-07-05 14:46:29.954151 UTC","2459401.1156244692 JD UTC"
"2021-08-02 07:35:06.973341 UTC","2459428.8160529323 JD UTC"
"2021-08-30 02:22:14.375692 UTC","2459456.5987774963 JD UTC"
"2021-09-26 21:43:39.068673 UTC","2459484.4053132950 JD UTC"
"2021-10-24 15:28:13.321616 UTC","2459512.1445986300 JD UTC"
"2021-11-21 02:12:46.006527 UTC","2459539.5921991495 JD UTC"
"2021-12-18 02:15:00.375066 UTC","2459566.5937543410 JD UTC"
"2022-01-14 09:25:58.564741 UTC","2459593.8930389440 JD UTC"
"2022-02-11 02:37:10.213430 UTC","2459621.6091459887 JD UTC"
"2022-03-10 23:03:39.414620 UTC","2459649.4608728546 JD UTC"
"2022-04-07 19:10:49.479042 UTC","2459677.2991837850 JD UTC"
"2022-05-05 12:46:04.354049 UTC","2459705.0319948387 JD UTC"
"2022-06-02 01:13:21.348093 UTC","2459732.5509415288 JD UTC"
"2022-06-29 06:08:05.578855 UTC","2459759.7556201257 JD UTC"
"2022-07-26 10:21:50.632268 UTC","2459786.9318360216 JD UTC"
"2022-08-22 21:52:19.851209 UTC","2459814.4113408704 JD UTC"
"2022-09-19 14:43:25.339977 UTC","2459842.1134877310 JD UTC"
"2022-10-17 10:20:19.846771 UTC","2459869.9307852634 JD UTC"
"2022-11-14 06:39:53.841773 UTC","2459897.7777065020 JD UTC"
"2022-12-12 00:28:25.910599 UTC","2459925.5197443357 JD UTC"
"2023-01-08 09:19:17.422431 UTC","2459952.8883960930 JD UTC"
"2023-02-04 08:54:40.122490 UTC","2459979.8712977140 JD UTC"
"2023-03-03 18:00:20.009758 UTC","2460007.2502315943 JD UTC"
"2023-03-31 11:17:10.951609 UTC","2460034.9702656437 JD UTC"
"2023-04-28 06:43:04.701667 UTC","2460062.7799155284 JD UTC"
"2023-05-26 01:38:55.531583 UTC","2460090.5686982824 JD UTC"
"2023-06-22 18:30:28.023036 UTC","2460118.2711576740 JD UTC"
"2023-07-20 06:56:47.726458 UTC","2460145.7894412787 JD UTC"
"2023-08-16 11:54:18.927410 UTC","2460172.9960524007 JD UTC"
"2023-09-12 15:42:41.050539 UTC","2460200.1546417885 JD UTC"
"2023-10-10 03:41:32.781806 UTC","2460227.6538516413 JD UTC"
"2023-11-06 21:48:55.604109 UTC","2460255.4089768995 JD UTC"
"2023-12-04 18:42:09.372853 UTC","2460283.2792751486 JD UTC"
"2024-01-01 15:28:20.667805 UTC","2460311.1446836554 JD UTC"
"2024-01-29 08:14:14.139855 UTC","2460338.8432192113 JD UTC"
"2024-02-25 14:59:01.439288 UTC","2460366.1243222140 JD UTC"
"2024-03-23 15:44:59.139877 UTC","2460393.1562400450 JD UTC"
"2024-04-20 02:10:21.507755 UTC","2460420.5905267103 JD UTC"
"2024-05-17 18:58:54.705094 UTC","2460448.2909109388 JD UTC"
"2024-06-14 13:35:05.365572 UTC","2460476.0660343235 JD UTC"
"2024-07-12 08:10:58.318046 UTC","2460503.8409527550 JD UTC"
"2024-08-09 01:31:30.078004 UTC","2460531.5635425695 JD UTC"
"2024-09-05 14:53:58.648215 UTC","2460559.1208176880 JD UTC"
"2024-10-02 19:39:04.357897 UTC","2460586.3188004387 JD UTC"
"2024-10-29 22:50:13.965432 UTC","2460613.4515505256 JD UTC"
"2024-11-26 11:55:54.120472 UTC","2460640.9971541720 JD UTC"
"2024-12-24 07:24:45.629893 UTC","2460668.8088614573 JD UTC"
"2025-01-21 04:54:07.511369 UTC","2460696.7042536037 JD UTC"
"2025-02-18 01:10:12.791276 UTC","2460724.5487591582 JD UTC"
"2025-03-17 16:36:44.062049 UTC","2460752.1921766440 JD UTC"
"2025-04-13 22:48:10.048539 UTC","2460779.4501163024 JD UTC"
"2025-05-11 00:47:03.926241 UTC","2460806.5326843313 JD UTC"
"2025-06-07 10:43:48.449039 UTC","2460833.9470885308 JD UTC"
"2025-07-05 02:28:47.106094 UTC","2460861.6033229870 JD UTC"
"2025-08-01 20:36:26.497478 UTC","2460889.3586400170 JD UTC"
"2025-08-29 15:33:36.767116 UTC","2460917.1483422120 JD UTC"
"2025-09-26 09:46:05.444838 UTC","2460944.9070074633 JD UTC"
"2025-10-23 23:30:25.367417 UTC","2460972.4794602710 JD UTC"
"2025-11-20 02:48:23.423313 UTC","2460999.6169377700 JD UTC"
"2025-12-17 06:09:05.956081 UTC","2461026.7563189360 JD UTC"
"2026-01-13 20:47:03.820074 UTC","2461054.3660164360 JD UTC"
"2026-02-10 16:51:43.982279 UTC","2461082.2025923873 JD UTC"
"2026-03-10 13:43:02.979347 UTC","2461110.0715622610 JD UTC"
"2026-04-07 08:31:02.849086 UTC","2461137.8548940867 JD UTC"
"2026-05-04 22:30:15.152055 UTC","2461165.4376753710 JD UTC"
"2026-06-01 04:32:36.844810 UTC","2461192.6893153335 JD UTC"
"2026-06-28 07:10:44.547754 UTC","2461219.7991267103 JD UTC"
"2026-07-25 16:45:27.209900 UTC","2461247.1982315960 JD UTC"
"2026-08-22 08:20:33.685641 UTC","2461274.8476121025 JD UTC"
"2026-09-19 03:00:16.799715 UTC","2461302.6251944410 JD UTC"
"2026-10-16 22:55:56.170668 UTC","2461330.4555112347 JD UTC"
"2026-11-13 17:50:27.829160 UTC","2461358.2433776525 JD UTC"
"2026-12-11 06:45:29.575719 UTC","2461385.7815923113 JD UTC"
"2027-01-07 08:07:37.821240 UTC","2461412.8386321900 JD UTC"
"2027-02-03 13:30:59.837732 UTC","2461440.0631925664 JD UTC"
"2027-03-03 05:40:32.729432 UTC","2461467.7364899240 JD UTC"
"2027-03-31 01:32:59.936504 UTC","2461495.5645825984 JD UTC"
"2027-04-27 21:21:42.029628 UTC","2461523.3900697874 JD UTC"
"2027-05-25 15:13:35.036230 UTC","2461551.1344332895 JD UTC"
"2027-06-22 05:07:10.528077 UTC","2461578.7133162970 JD UTC"
"2027-07-19 11:52:28.517916 UTC","2461605.9947745130 JD UTC"
"2027-08-15 14:22:59.528269 UTC","2461633.0993000960 JD UTC"
"2027-09-11 23:37:20.131842 UTC","2461660.4842607854 JD UTC"
"2027-10-09 15:46:41.183874 UTC","2461688.1574211097 JD UTC"
"2027-11-06 11:37:28.123200 UTC","2461715.9843532780 JD UTC"
"2027-12-04 08:41:20.899546 UTC","2461743.8620474483 JD UTC"
"2028-01-01 03:51:58.005061 UTC","2461771.6610880215 JD UTC"
"2028-01-28 15:31:14.161088 UTC","2461799.1466916795 JD UTC"
"2028-02-24 16:27:56.283519 UTC","2461826.1860680960 JD UTC"
"2028-03-22 23:22:38.400168 UTC","2461853.4740555575 JD UTC"
"2028-04-19 15:12:49.815865 UTC","2461881.1339099060 JD UTC"
"2028-05-17 09:55:03.902770 UTC","2461908.9132396155 JD UTC"
"2028-06-14 04:46:08.237768 UTC","2461936.6987064555 JD UTC"
"2028-07-11 22:25:15.138320 UTC","2461964.4342029900 JD UTC"
"2028-08-08 12:52:46.701341 UTC","2461992.0366516360 JD UTC"
"2028-09-04 20:02:55.277436 UTC","2462019.3353620074 JD UTC"
"2028-10-01 21:38:20.368730 UTC","2462046.4016246380 JD UTC"
"2028-10-29 06:54:42.931591 UTC","2462073.7879968933 JD UTC"
"2028-11-26 00:09:08.432791 UTC","2462101.5063476020 JD UTC"
"2028-12-23 21:00:35.089118 UTC","2462129.3754061240 JD UTC"
"2029-01-20 18:08:01.363676 UTC","2462157.2555713390 JD UTC"
"2029-02-17 11:58:00.016940 UTC","2462184.9986113072 JD UTC"
"2029-03-16 21:32:24.768120 UTC","2462212.3975088904 JD UTC"
"2029-04-12 23:05:20.704317 UTC","2462239.4620451890 JD UTC"
"2029-05-10 06:58:34.745171 UTC","2462266.7906799210 JD UTC"
"2029-06-06 22:08:39.626780 UTC","2462294.4226808655 JD UTC"
"2029-07-04 16:04:11.449445 UTC","2462322.1695769610 JD UTC"
"2029-08-01 10:41:42.658401 UTC","2462349.9456326202 JD UTC"
"2029-08-29 04:44:09.862137 UTC","2462377.6973363673 JD UTC"
"2029-09-25 19:41:13.687026 UTC","2462405.3202973036 JD UTC"
"2029-10-23 02:02:19.551615 UTC","2462432.5849485140 JD UTC"
"2029-11-19 02:52:40.894785 UTC","2462459.6199177640 JD UTC"
"2029-12-16 13:58:26.478747 UTC","2462487.0822509113 JD UTC"
"2030-01-13 08:51:05.146892 UTC","2462514.8688095706 JD UTC"
"2030-02-10 06:06:17.271721 UTC","2462542.7543665706 JD UTC"
"2030-03-10 02:23:01.929356 UTC","2462570.5993278860 JD UTC"
"2030-04-06 18:46:02.330949 UTC","2462598.2819714230 JD UTC"
"2030-05-04 03:37:48.264134 UTC","2462625.6512530570 JD UTC"
"2030-05-31 06:14:36.844109 UTC","2462652.7601486590 JD UTC"
"2030-06-27 14:14:43.390015 UTC","2462680.0935577550 JD UTC"
"2030-07-25 04:54:10.622571 UTC","2462707.7042896133 JD UTC"
"2030-08-21 22:48:49.681798 UTC","2462735.4505750206 JD UTC"
"2030-09-18 18:09:35.898006 UTC","2462763.2566654864 JD UTC"
"2030-10-16 13:21:44.590925 UTC","2462791.0567660990 JD UTC"
"2030-11-13 04:59:25.817481 UTC","2462818.7079377025 JD UTC"
"2030-12-10 10:05:12.584854 UTC","2462845.9202845470 JD UTC"
"2031-01-06 10:58:48.232115 UTC","2462872.9575026864 JD UTC"
"2031-02-02 23:44:09.310917 UTC","2462900.4889966543 JD UTC"
"2031-03-02 18:57:12.840796 UTC","2462928.2897319538 JD UTC"
"2031-03-30 15:24:05.087355 UTC","2462956.1417255480 JD UTC"
"2031-04-27 10:29:41.150024 UTC","2462983.9372818290 JD UTC"
"2031-05-25 02:08:48.605401 UTC","2463011.5894514513 JD UTC"
"2031-06-21 11:24:14.691985 UTC","2463038.9751700460 JD UTC"
"2031-07-18 14:28:16.078084 UTC","2463066.1029638667 JD UTC"
"2031-08-14 21:37:20.054756 UTC","2463093.4009265597 JD UTC"
"2031-09-11 11:53:51.196324 UTC","2463120.9957314390 JD UTC"
"2031-10-09 06:21:56.401417 UTC","2463148.7652361277 JD UTC"
"2031-11-06 02:44:44.670126 UTC","2463176.6144059044 JD UTC"
"2031-12-03 22:34:36.455954 UTC","2463204.4406997217 JD UTC"
"2031-12-31 13:16:24.246515 UTC","2463232.0530584087 JD UTC"
"2032-01-27 16:13:12.015764 UTC","2463259.1758335160 JD UTC"
"2032-02-23 18:41:54.899924 UTC","2463286.2791076380 JD UTC"
"2032-03-22 08:27:59.333104 UTC","2463313.8527700590 JD UTC"
"2032-04-19 03:02:49.611221 UTC","2463341.6269630930 JD UTC"
"2032-05-16 22:19:01.099053 UTC","2463369.4298738316 JD UTC"
"2032-06-13 16:28:04.185437 UTC","2463397.1861595535 JD UTC"
"2032-07-11 07:50:11.352745 UTC","2463424.8265202865 JD UTC"
"2032-08-07 17:16:54.063033 UTC","2463452.2200701740 JD UTC"
"2032-09-03 19:57:48.216251 UTC","2463479.3318080585 JD UTC"
"2032-10-01 03:02:44.738862 UTC","2463506.6269067000 JD UTC"
"2032-10-28 18:22:32.748875 UTC","2463534.2656568160 JD UTC"
"2032-11-25 14:16:04.039646 UTC","2463562.0944911996 JD UTC"
"2032-12-23 11:33:49.615468 UTC","2463589.9818242530 JD UTC"
"2033-01-20 07:04:47.573697 UTC","2463617.7949950660 JD UTC"
"2033-02-16 19:57:48.579492 UTC","2463645.3318122625 JD UTC"
"2033-03-15 21:58:05.489841 UTC","2463672.4153413177 JD UTC"
"2033-04-12 02:27:47.877276 UTC","2463699.6026374684 JD UTC"
"2033-05-09 16:25:33.650049 UTC","2463727.1844172460 JD UTC"
"2033-06-06 10:13:32.689242 UTC","2463754.9260727920 JD UTC"
"2033-07-04 04:54:49.279443 UTC","2463782.7047370304 JD UTC"
"2033-07-31 23:12:55.415257 UTC","2463810.4673080468 JD UTC"
"2033-08-28 15:27:22.857042 UTC","2463838.1440145490 JD UTC"
"2033-09-25 01:31:41.624148 UTC","2463865.5636762055 JD UTC"
"2033-10-22 03:15:25.243062 UTC","2463892.6357088317 JD UTC"
"2033-11-18 10:42:14.753361 UTC","2463919.9460040900 JD UTC"
"2033-12-16 03:28:52.388875 UTC","2463947.6450507970 JD UTC"
"2034-01-13 00:21:57.644788 UTC","2463975.5152505185 JD UTC"
"2034-02-09 21:36:56.872935 UTC","2464003.4006582517 JD UTC"
"2034-03-09 16:04:57.443253 UTC","2464031.1701092967 JD UTC"
"2034-04-06 03:44:58.909652 UTC","2464058.6562373800 JD UTC"
"2034-05-03 06:23:24.537878 UTC","2464085.7662562253 JD UTC"
