"Time Conversion Calculation"
"Calculation Inputs"
"Calculation type","Time Conversion"
"Time system","UTC"
"Time format","Calendar date and time"
"Input times","["2023-01-02T23:48:00.000", "2023-01-04T00:54:00.000", ... , "2042-12-30T05:00:00.000", "2042-12-31T05:18:00.000"], items=4496"
"Output time system","UTC"
"Time Conversion Results"
"UTC calendar date","UTC Julian date"
"2028-01-25 01:48:00.000000 UTC","2461795.5750000000 JD UTC"
"2028-01-26 02:18:00.000000 UTC","2461796.5958333330 JD UTC"
"2028-01-27 02:42:00.000000 UTC","2461797.6125000000 JD UTC"
"2028-01-28 02:54:00.000000 UTC","2461798.6208333330 JD UTC"
"2028-01-29 02:54:00.000000 UTC","2461799.6208333330 JD UTC"
"2028-02-05 22:12:00.000000 UTC","2461807.4250000000 JD UTC"
"2028-02-06 23:48:00.000000 UTC","2461808.4916666667 JD UTC"
"2028-02-08 00:48:00.000000 UTC","2461809.5333333330 JD UTC"
"2028-02-09 01:36:00.000000 UTC","2461810.5666666670 JD UTC"
"2028-02-10 02:18:00.000000 UTC","2461811.5958333330 JD UTC"
"2028-02-11 02:48:00.000000 UTC","2461812.6166666667 JD UTC"
"2028-02-12 03:06:00.000000 UTC","2461813.6291666670 JD UTC"
"2028-02-13 03:18:00.000000 UTC","2461814.6375000000 JD UTC"
"2028-02-17 19:48:00.000000 UTC","2461819.3250000000 JD UTC"
"2028-02-18 21:30:00.000000 UTC","2461820.3958333335 JD UTC"
"2028-02-19 22:48:00.000000 UTC","2461821.4500000000 JD UTC"
"2028-02-20 23:42:00.000000 UTC","2461822.4875000000 JD UTC"
"2028-02-22 00:24:00.000000 UTC","2461823.5166666666 JD UTC"
"2028-02-23 00:54:00.000000 UTC","2461824.5375000000 JD UTC"
"2028-02-24 01:18:00.000000 UTC","2461825.5541666667 JD UTC"
"2028-02-25 01:24:00.000000 UTC","2461826.5583333330 JD UTC"
"2028-03-04 20:00:00.000000 UTC","2461835.3333333335 JD UTC"
"2028-03-05 22:00:00.000000 UTC","2461836.4166666665 JD UTC"
"2028-03-06 23:12:00.000000 UTC","2461837.4666666670 JD UTC"
"2028-03-08 00:06:00.000000 UTC","2461838.5041666670 JD UTC"
"2028-03-09 00:42:00.000000 UTC","2461839.5291666670 JD UTC"
"2028-03-10 01:12:00.000000 UTC","2461840.5500000000 JD UTC"
"2028-03-11 01:36:00.000000 UTC","2461841.5666666670 JD UTC"
"2028-03-12 01:36:00.000000 UTC","2461842.5666666670 JD UTC"
"2028-03-12 14:30:00.000000 UTC","2461843.1041666665 JD UTC"
"2028-03-13 15:42:00.000000 UTC","2461844.1541666670 JD UTC"
"2028-03-14 16:48:00.000000 UTC","2461845.2000000000 JD UTC"
"2028-03-15 17:48:00.000000 UTC","2461846.2416666667 JD UTC"
"2028-03-16 18:48:00.000000 UTC","2461847.2833333330 JD UTC"
"2028-03-17 19:48:00.000000 UTC","2461848.3250000000 JD UTC"
"2028-03-18 20:48:00.000000 UTC","2461849.3666666667 JD UTC"
"2028-03-19 21:48:00.000000 UTC","2461850.4083333330 JD UTC"
"2028-03-20 22:36:00.000000 UTC","2461851.4416666670 JD UTC"
"2028-03-21 23:00:00.000000 UTC","2461852.4583333335 JD UTC"
"2028-03-22 23:06:00.000000 UTC","2461853.4625000000 JD UTC"
"2028-03-28 14:54:00.000000 UTC","2461859.1208333330 JD UTC"
"2028-03-29 15:54:00.000000 UTC","2461860.1625000000 JD UTC"
"2028-03-30 16:54:00.000000 UTC","2461861.2041666666 JD UTC"
"2028-03-31 17:54:00.000000 UTC","2461862.2458333330 JD UTC"
"2028-04-01 19:06:00.000000 UTC","2461863.2958333334 JD UTC"
"2028-04-02 20:24:00.000000 UTC","2461864.3500000000 JD UTC"
"2028-04-03 21:30:00.000000 UTC","2461865.3958333335 JD UTC"
"2028-04-04 22:18:00.000000 UTC","2461866.4291666667 JD UTC"
"2028-04-05 23:00:00.000000 UTC","2461867.4583333335 JD UTC"
"2028-04-06 23:24:00.000000 UTC","2461868.4750000000 JD UTC"
"2028-04-07 23:24:00.000000 UTC","2461869.4750000000 JD UTC"
"2028-04-08 12:48:00.000000 UTC","2461870.0333333330 JD UTC"
"2028-04-09 14:12:00.000000 UTC","2461871.0916666670 JD UTC"
"2028-04-10 15:18:00.000000 UTC","2461872.1375000000 JD UTC"
"2028-04-11 16:18:00.000000 UTC","2461873.1791666667 JD UTC"
"2028-04-12 17:12:00.000000 UTC","2461874.2166666670 JD UTC"
"2028-04-13 18:00:00.000000 UTC","2461875.2500000000 JD UTC"
"2028-04-14 18:42:00.000000 UTC","2461876.2791666670 JD UTC"
"2028-04-15 19:24:00.000000 UTC","2461877.3083333330 JD UTC"
"2028-04-16 19:54:00.000000 UTC","2461878.3291666666 JD UTC"
"2028-04-23 12:48:00.000000 UTC","2461885.0333333330 JD UTC"
"2028-04-24 14:00:00.000000 UTC","2461886.0833333335 JD UTC"
"2028-04-25 14:54:00.000000 UTC","2461887.1208333330 JD UTC"
"2028-04-26 15:48:00.000000 UTC","2461888.1583333330 JD UTC"
"2028-04-27 16:42:00.000000 UTC","2461889.1958333333 JD UTC"
"2028-04-28 17:30:00.000000 UTC","2461890.2291666665 JD UTC"
"2028-04-29 18:24:00.000000 UTC","2461891.2666666666 JD UTC"
"2028-04-30 19:12:00.000000 UTC","2461892.3000000000 JD UTC"
"2028-05-01 19:54:00.000000 UTC","2461893.3291666666 JD UTC"
"2028-05-02 20:30:00.000000 UTC","2461894.3541666665 JD UTC"
"2028-05-03 20:54:00.000000 UTC","2461895.3708333330 JD UTC"
"2028-05-06 12:06:00.000000 UTC","2461898.0041666670 JD UTC"
"2028-05-07 13:30:00.000000 UTC","2461899.0625000000 JD UTC"
"2028-05-08 14:36:00.000000 UTC","2461900.1083333334 JD UTC"
"2028-05-09 15:30:00.000000 UTC","2461901.1458333335 JD UTC"
"2028-05-10 16:18:00.000000 UTC","2461902.1791666667 JD UTC"
"2028-05-11 17:06:00.000000 UTC","2461903.2125000000 JD UTC"
"2028-05-12 17:42:00.000000 UTC","2461904.2375000000 JD UTC"
"2028-05-13 18:12:00.000000 UTC","2461905.2583333333 JD UTC"
"2028-05-14 18:36:00.000000 UTC","2461906.2750000000 JD UTC"
"2028-05-15 18:42:00.000000 UTC","2461907.2791666670 JD UTC"
"2028-05-21 12:00:00.000000 UTC","2461913.0000000000 JD UTC"
"2028-05-22 13:18:00.000000 UTC","2461914.0541666667 JD UTC"
"2028-05-23 14:18:00.000000 UTC","2461915.0958333330 JD UTC"
"2028-05-24 15:12:00.000000 UTC","2461916.1333333333 JD UTC"
"2028-05-25 16:00:00.000000 UTC","2461917.1666666665 JD UTC"
"2028-05-26 16:48:00.000000 UTC","2461918.2000000000 JD UTC"
"2028-05-27 17:30:00.000000 UTC","2461919.2291666665 JD UTC"
"2028-05-28 18:06:00.000000 UTC","2461920.2541666670 JD UTC"
"2028-05-29 18:42:00.000000 UTC","2461921.2791666670 JD UTC"
"2028-05-30 19:00:00.000000 UTC","2461922.2916666665 JD UTC"
"2028-05-31 18:48:00.000000 UTC","2461923.2833333330 JD UTC"
"2028-06-03 11:00:00.000000 UTC","2461925.9583333335 JD UTC"
"2028-06-04 12:36:00.000000 UTC","2461927.0250000000 JD UTC"
"2028-06-05 13:42:00.000000 UTC","2461928.0708333333 JD UTC"
"2028-06-06 14:36:00.000000 UTC","2461929.1083333334 JD UTC"
"2028-06-07 15:24:00.000000 UTC","2461930.1416666666 JD UTC"
"2028-06-08 16:00:00.000000 UTC","2461931.1666666665 JD UTC"
"2028-06-09 16:36:00.000000 UTC","2461932.1916666670 JD UTC"
"2028-06-10 17:00:00.000000 UTC","2461933.2083333335 JD UTC"
"2028-06-11 17:24:00.000000 UTC","2461934.2250000000 JD UTC"
"2028-06-12 17:30:00.000000 UTC","2461935.2291666665 JD UTC"
"2028-06-19 11:54:00.000000 UTC","2461941.9958333330 JD UTC"
"2028-06-20 13:06:00.000000 UTC","2461943.0458333334 JD UTC"
"2028-06-21 14:06:00.000000 UTC","2461944.0875000000 JD UTC"
"2028-06-22 15:00:00.000000 UTC","2461945.1250000000 JD UTC"
"2028-06-23 15:42:00.000000 UTC","2461946.1541666670 JD UTC"
"2028-06-24 16:24:00.000000 UTC","2461947.1833333330 JD UTC"
"2028-06-25 16:54:00.000000 UTC","2461948.2041666666 JD UTC"
"2028-06-26 17:24:00.000000 UTC","2461949.2250000000 JD UTC"
"2028-06-27 17:36:00.000000 UTC","2461950.2333333334 JD UTC"
"2028-07-02 11:06:00.000000 UTC","2461954.9625000000 JD UTC"
"2028-07-03 12:30:00.000000 UTC","2461956.0208333335 JD UTC"
"2028-07-04 13:24:00.000000 UTC","2461957.0583333330 JD UTC"
"2028-07-05 14:12:00.000000 UTC","2461958.0916666670 JD UTC"
"2028-07-06 14:48:00.000000 UTC","2461959.1166666667 JD UTC"
"2028-07-07 15:24:00.000000 UTC","2461960.1416666666 JD UTC"
"2028-07-08 15:48:00.000000 UTC","2461961.1583333330 JD UTC"
"2028-07-09 16:00:00.000000 UTC","2461962.1666666665 JD UTC"
"2028-07-10 16:00:00.000000 UTC","2461963.1666666665 JD UTC"
"2028-07-18 11:18:00.000000 UTC","2461970.9708333330 JD UTC"
"2028-07-19 12:42:00.000000 UTC","2461972.0291666670 JD UTC"
"2028-07-20 13:36:00.000000 UTC","2461973.0666666670 JD UTC"
"2028-07-21 14:24:00.000000 UTC","2461974.1000000000 JD UTC"
"2028-07-22 15:06:00.000000 UTC","2461975.1291666670 JD UTC"
"2028-07-23 15:36:00.000000 UTC","2461976.1500000000 JD UTC"
"2028-07-24 16:00:00.000000 UTC","2461977.1666666665 JD UTC"
"2028-07-25 16:06:00.000000 UTC","2461978.1708333334 JD UTC"
"2028-07-30 09:00:00.000000 UTC","2461982.8750000000 JD UTC"
"2028-07-31 10:48:00.000000 UTC","2461983.9500000000 JD UTC"
"2028-08-01 11:54:00.000000 UTC","2461984.9958333330 JD UTC"
"2028-08-02 12:48:00.000000 UTC","2461986.0333333330 JD UTC"
"2028-08-03 13:24:00.000000 UTC","2461987.0583333330 JD UTC"
"2028-08-04 13:54:00.000000 UTC","2461988.0791666666 JD UTC"
"2028-08-05 14:18:00.000000 UTC","2461989.0958333330 JD UTC"
"2028-08-06 14:24:00.000000 UTC","2461990.1000000000 JD UTC"
"2028-08-07 14:00:00.000000 UTC","2461991.0833333335 JD UTC"
"2028-08-16 10:36:00.000000 UTC","2461999.9416666670 JD UTC"
"2028-08-17 11:54:00.000000 UTC","2462000.9958333330 JD UTC"
"2028-08-18 12:48:00.000000 UTC","2462002.0333333330 JD UTC"
"2028-08-19 13:30:00.000000 UTC","2462003.0625000000 JD UTC"
"2028-08-20 14:00:00.000000 UTC","2462004.0833333335 JD UTC"
"2028-08-21 14:24:00.000000 UTC","2462005.1000000000 JD UTC"
"2028-08-22 14:24:00.000000 UTC","2462006.1000000000 JD UTC"
"2028-08-27 06:54:00.000000 UTC","2462010.7875000000 JD UTC"
"2028-08-28 08:30:00.000000 UTC","2462011.8541666665 JD UTC"
"2028-08-29 09:54:00.000000 UTC","2462012.9125000000 JD UTC"
"2028-08-30 10:54:00.000000 UTC","2462013.9541666666 JD UTC"
"2028-08-31 11:36:00.000000 UTC","2462014.9833333334 JD UTC"
"2028-09-01 12:06:00.000000 UTC","2462016.0041666670 JD UTC"
"2028-09-02 12:06:00.000000 UTC","2462017.0041666670 JD UTC"
"2028-09-14 09:48:00.000000 UTC","2462028.9083333330 JD UTC"
"2028-09-15 10:54:00.000000 UTC","2462029.9541666666 JD UTC"
"2028-09-16 11:42:00.000000 UTC","2462030.9875000000 JD UTC"
"2028-09-17 12:12:00.000000 UTC","2462032.0083333333 JD UTC"
"2028-09-18 12:18:00.000000 UTC","2462033.0125000000 JD UTC"
"2028-09-20 02:00:00.000000 UTC","2462034.5833333335 JD UTC"
"2028-09-21 03:18:00.000000 UTC","2462035.6375000000 JD UTC"
"2028-09-22 04:18:00.000000 UTC","2462036.6791666667 JD UTC"
"2028-09-23 05:18:00.000000 UTC","2462037.7208333330 JD UTC"
"2028-09-24 06:12:00.000000 UTC","2462038.7583333333 JD UTC"
"2028-09-25 07:00:00.000000 UTC","2462039.7916666665 JD UTC"
"2028-09-26 07:42:00.000000 UTC","2462040.8208333333 JD UTC"
"2028-10-07 02:42:00.000000 UTC","2462051.6125000000 JD UTC"
"2028-10-08 03:30:00.000000 UTC","2462052.6458333335 JD UTC"
"2028-10-12 07:30:00.000000 UTC","2462056.8125000000 JD UTC"
"2028-10-13 08:30:00.000000 UTC","2462057.8541666665 JD UTC"
"2028-10-17 00:06:00.000000 UTC","2462061.5041666670 JD UTC"
"2028-10-18 01:36:00.000000 UTC","2462062.5666666670 JD UTC"
"2028-10-19 02:48:00.000000 UTC","2462063.6166666667 JD UTC"
"2028-10-20 03:48:00.000000 UTC","2462064.6583333330 JD UTC"
"2028-10-21 04:36:00.000000 UTC","2462065.6916666670 JD UTC"
"2028-10-22 05:24:00.000000 UTC","2462066.7250000000 JD UTC"
"2028-10-23 06:06:00.000000 UTC","2462067.7541666670 JD UTC"
"2028-10-24 06:36:00.000000 UTC","2462068.7750000000 JD UTC"
"2028-11-02 01:24:00.000000 UTC","2462077.5583333330 JD UTC"
"2028-11-03 02:18:00.000000 UTC","2462078.5958333330 JD UTC"
"2028-11-04 03:06:00.000000 UTC","2462079.6291666670 JD UTC"
"2028-11-05 03:54:00.000000 UTC","2462080.6625000000 JD UTC"
"2028-11-06 04:36:00.000000 UTC","2462081.6916666670 JD UTC"
"2028-11-07 05:18:00.000000 UTC","2462082.7208333330 JD UTC"
"2028-11-08 06:00:00.000000 UTC","2462083.7500000000 JD UTC"
"2028-11-09 06:30:00.000000 UTC","2462084.7708333335 JD UTC"
"2028-11-13 23:18:00.000000 UTC","2462089.4708333330 JD UTC"
"2028-11-15 00:54:00.000000 UTC","2462090.5375000000 JD UTC"
"2028-11-16 02:06:00.000000 UTC","2462091.5875000000 JD UTC"
"2028-11-17 03:00:00.000000 UTC","2462092.6250000000 JD UTC"
"2028-11-18 03:48:00.000000 UTC","2462093.6583333330 JD UTC"
"2028-11-19 04:30:00.000000 UTC","2462094.6875000000 JD UTC"
"2028-11-20 05:06:00.000000 UTC","2462095.7125000000 JD UTC"
"2028-11-21 05:36:00.000000 UTC","2462096.7333333334 JD UTC"
"2028-11-22 05:48:00.000000 UTC","2462097.7416666667 JD UTC"
"2028-11-28 23:00:00.000000 UTC","2462104.4583333335 JD UTC"
"2028-11-30 00:42:00.000000 UTC","2462105.5291666670 JD UTC"
"2028-12-01 01:42:00.000000 UTC","2462106.5708333333 JD UTC"
"2028-12-02 02:36:00.000000 UTC","2462107.6083333334 JD UTC"
"2028-12-03 03:18:00.000000 UTC","2462108.6375000000 JD UTC"
"2028-12-04 04:00:00.000000 UTC","2462109.6666666665 JD UTC"
"2028-12-05 04:42:00.000000 UTC","2462110.6958333333 JD UTC"
"2028-12-06 05:12:00.000000 UTC","2462111.7166666670 JD UTC"
"2028-12-07 05:36:00.000000 UTC","2462112.7333333334 JD UTC"
"2028-12-08 05:42:00.000000 UTC","2462113.7375000000 JD UTC"
"2028-12-11 21:54:00.000000 UTC","2462117.4125000000 JD UTC"
"2028-12-12 23:54:00.000000 UTC","2462118.4958333330 JD UTC"
"2028-12-14 01:06:00.000000 UTC","2462119.5458333334 JD UTC"
"2028-12-15 02:06:00.000000 UTC","2462120.5875000000 JD UTC"
"2028-12-16 02:54:00.000000 UTC","2462121.6208333330 JD UTC"
"2028-12-17 03:36:00.000000 UTC","2462122.6500000000 JD UTC"
"2028-12-18 04:06:00.000000 UTC","2462123.6708333334 JD UTC"
"2028-12-19 04:30:00.000000 UTC","2462124.6875000000 JD UTC"
"2028-12-20 04:48:00.000000 UTC","2462125.7000000000 JD UTC"
"2028-12-21 04:36:00.000000 UTC","2462126.6916666670 JD UTC"
"2028-12-27 23:12:00.000000 UTC","2462133.4666666670 JD UTC"
"2028-12-29 00:36:00.000000 UTC","2462134.5250000000 JD UTC"
"2028-12-30 01:36:00.000000 UTC","2462135.5666666670 JD UTC"
"2028-12-31 02:24:00.000000 UTC","2462136.6000000000 JD UTC"
"2029-01-01 03:06:00.000000 UTC","2462137.6291666670 JD UTC"
"2029-01-02 03:42:00.000000 UTC","2462138.6541666670 JD UTC"
"2029-01-03 04:12:00.000000 UTC","2462139.6750000000 JD UTC"
"2029-01-04 04:30:00.000000 UTC","2462140.6875000000 JD UTC"
"2029-01-05 04:42:00.000000 UTC","2462141.6958333333 JD UTC"
"2029-01-09 22:24:00.000000 UTC","2462146.4333333330 JD UTC"
"2029-01-10 23:54:00.000000 UTC","2462147.4958333330 JD UTC"
"2029-01-12 00:54:00.000000 UTC","2462148.5375000000 JD UTC"
"2029-01-13 01:42:00.000000 UTC","2462149.5708333333 JD UTC"
"2029-01-14 02:24:00.000000 UTC","2462150.6000000000 JD UTC"
"2029-01-15 02:54:00.000000 UTC","2462151.6208333330 JD UTC"
"2029-01-16 03:18:00.000000 UTC","2462152.6375000000 JD UTC"
"2029-01-17 03:30:00.000000 UTC","2462153.6458333335 JD UTC"
"2029-01-18 03:24:00.000000 UTC","2462154.6416666666 JD UTC"
"2029-01-25 22:48:00.000000 UTC","2462162.4500000000 JD UTC"
"2029-01-27 00:12:00.000000 UTC","2462163.5083333333 JD UTC"
"2029-01-28 01:06:00.000000 UTC","2462164.5458333334 JD UTC"
"2029-01-29 01:54:00.000000 UTC","2462165.5791666666 JD UTC"
"2029-01-30 02:30:00.000000 UTC","2462166.6041666665 JD UTC"
"2029-01-31 03:00:00.000000 UTC","2462167.6250000000 JD UTC"
"2029-02-01 03:24:00.000000 UTC","2462168.6416666666 JD UTC"
"2029-02-02 03:30:00.000000 UTC","2462169.6458333335 JD UTC"
"2029-02-06 20:30:00.000000 UTC","2462174.3541666665 JD UTC"
"2029-02-07 22:18:00.000000 UTC","2462175.4291666667 JD UTC"
"2029-02-08 23:30:00.000000 UTC","2462176.4791666665 JD UTC"
"2029-02-10 00:24:00.000000 UTC","2462177.5166666666 JD UTC"
"2029-02-11 01:06:00.000000 UTC","2462178.5458333334 JD UTC"
"2029-02-12 01:36:00.000000 UTC","2462179.5666666670 JD UTC"
"2029-02-13 02:00:00.000000 UTC","2462180.5833333335 JD UTC"
"2029-02-14 02:12:00.000000 UTC","2462181.5916666670 JD UTC"
"2029-02-15 01:54:00.000000 UTC","2462182.5791666666 JD UTC"
"2029-02-23 22:12:00.000000 UTC","2462191.4250000000 JD UTC"
"2029-02-24 23:30:00.000000 UTC","2462192.4791666665 JD UTC"
"2029-02-26 00:24:00.000000 UTC","2462193.5166666666 JD UTC"
"2029-02-27 01:06:00.000000 UTC","2462194.5458333334 JD UTC"
"2029-02-28 01:36:00.000000 UTC","2462195.5666666670 JD UTC"
"2029-03-01 02:00:00.000000 UTC","2462196.5833333335 JD UTC"
"2029-03-02 02:06:00.000000 UTC","2462197.5875000000 JD UTC"
"2029-03-03 15:36:00.000000 UTC","2462199.1500000000 JD UTC"
"2029-03-04 16:48:00.000000 UTC","2462200.2000000000 JD UTC"
"2029-03-05 18:06:00.000000 UTC","2462201.2541666670 JD UTC"
"2029-03-06 19:18:00.000000 UTC","2462202.3041666667 JD UTC"
"2029-03-07 20:36:00.000000 UTC","2462203.3583333334 JD UTC"
"2029-03-08 21:48:00.000000 UTC","2462204.4083333330 JD UTC"
"2029-03-09 22:48:00.000000 UTC","2462205.4500000000 JD UTC"
"2029-03-10 23:30:00.000000 UTC","2462206.4791666665 JD UTC"
"2029-03-12 00:00:00.000000 UTC","2462207.5000000000 JD UTC"
"2029-03-13 00:18:00.000000 UTC","2462208.5125000000 JD UTC"
"2029-03-23 20:06:00.000000 UTC","2462219.3375000000 JD UTC"
"2029-03-24 21:36:00.000000 UTC","2462220.4000000000 JD UTC"
"2029-03-25 22:36:00.000000 UTC","2462221.4416666670 JD UTC"
"2029-03-26 23:18:00.000000 UTC","2462222.4708333330 JD UTC"
"2029-03-27 23:48:00.000000 UTC","2462223.4916666667 JD UTC"
"2029-03-29 00:06:00.000000 UTC","2462224.5041666670 JD UTC"
"2029-03-29 12:36:00.000000 UTC","2462225.0250000000 JD UTC"
"2029-03-30 14:12:00.000000 UTC","2462226.0916666670 JD UTC"
"2029-03-31 15:24:00.000000 UTC","2462227.1416666666 JD UTC"
"2029-04-01 16:30:00.000000 UTC","2462228.1875000000 JD UTC"
"2029-04-02 17:30:00.000000 UTC","2462229.2291666665 JD UTC"
"2029-04-03 18:30:00.000000 UTC","2462230.2708333335 JD UTC"
"2029-04-04 19:24:00.000000 UTC","2462231.3083333330 JD UTC"
"2029-04-05 20:18:00.000000 UTC","2462232.3458333330 JD UTC"
"2029-04-06 21:00:00.000000 UTC","2462233.3750000000 JD UTC"
"2029-04-07 21:36:00.000000 UTC","2462234.4000000000 JD UTC"
"2029-04-08 21:48:00.000000 UTC","2462235.4083333330 JD UTC"
"2029-04-13 13:12:00.000000 UTC","2462240.0500000000 JD UTC"
"2029-04-14 14:18:00.000000 UTC","2462241.0958333330 JD UTC"
"2029-04-15 15:06:00.000000 UTC","2462242.1291666670 JD UTC"
"2029-04-16 15:48:00.000000 UTC","2462243.1583333330 JD UTC"
"2029-04-17 16:36:00.000000 UTC","2462244.1916666670 JD UTC"
"2029-04-18 17:18:00.000000 UTC","2462245.2208333330 JD UTC"
"2029-04-19 18:12:00.000000 UTC","2462246.2583333333 JD UTC"
"2029-04-20 19:00:00.000000 UTC","2462247.2916666665 JD UTC"
"2029-04-21 19:54:00.000000 UTC","2462248.3291666666 JD UTC"
"2029-04-22 20:36:00.000000 UTC","2462249.3583333334 JD UTC"
"2029-04-23 21:06:00.000000 UTC","2462250.3791666670 JD UTC"
"2029-04-26 12:06:00.000000 UTC","2462253.0041666670 JD UTC"
"2029-04-27 13:36:00.000000 UTC","2462254.0666666670 JD UTC"
"2029-04-28 14:48:00.000000 UTC","2462255.1166666667 JD UTC"
"2029-04-29 15:48:00.000000 UTC","2462256.1583333330 JD UTC"
"2029-04-30 16:42:00.000000 UTC","2462257.1958333333 JD UTC"
"2029-05-01 17:30:00.000000 UTC","2462258.2291666665 JD UTC"
"2029-05-02 18:18:00.000000 UTC","2462259.2625000000 JD UTC"
"2029-05-03 19:00:00.000000 UTC","2462260.2916666665 JD UTC"
"2029-05-04 19:30:00.000000 UTC","2462261.3125000000 JD UTC"
"2029-05-05 19:48:00.000000 UTC","2462262.3250000000 JD UTC"
"2029-05-11 12:54:00.000000 UTC","2462268.0375000000 JD UTC"
"2029-05-12 13:54:00.000000 UTC","2462269.0791666666 JD UTC"
"2029-05-13 14:42:00.000000 UTC","2462270.1125000000 JD UTC"
"2029-05-14 15:24:00.000000 UTC","2462271.1416666666 JD UTC"
"2029-05-15 16:06:00.000000 UTC","2462272.1708333334 JD UTC"
"2029-05-16 16:48:00.000000 UTC","2462273.2000000000 JD UTC"
"2029-05-17 17:30:00.000000 UTC","2462274.2291666665 JD UTC"
"2029-05-18 18:06:00.000000 UTC","2462275.2541666670 JD UTC"
"2029-05-19 18:36:00.000000 UTC","2462276.2750000000 JD UTC"
"2029-05-20 19:00:00.000000 UTC","2462277.2916666665 JD UTC"
"2029-05-24 11:00:00.000000 UTC","2462280.9583333335 JD UTC"
"2029-05-25 12:36:00.000000 UTC","2462282.0250000000 JD UTC"
"2029-05-26 13:54:00.000000 UTC","2462283.0791666666 JD UTC"
"2029-05-27 14:54:00.000000 UTC","2462284.1208333330 JD UTC"
"2029-05-28 15:42:00.000000 UTC","2462285.1541666670 JD UTC"
"2029-05-29 16:30:00.000000 UTC","2462286.1875000000 JD UTC"
"2029-05-30 17:12:00.000000 UTC","2462287.2166666670 JD UTC"
"2029-05-31 17:42:00.000000 UTC","2462288.2375000000 JD UTC"
"2029-06-01 18:12:00.000000 UTC","2462289.2583333333 JD UTC"
"2029-06-02 18:18:00.000000 UTC","2462290.2625000000 JD UTC"
"2029-06-08 11:30:00.000000 UTC","2462295.9791666665 JD UTC"
"2029-06-09 12:48:00.000000 UTC","2462297.0333333330 JD UTC"
"2029-06-10 13:48:00.000000 UTC","2462298.0750000000 JD UTC"
"2029-06-11 14:36:00.000000 UTC","2462299.1083333334 JD UTC"
"2029-06-12 15:18:00.000000 UTC","2462300.1375000000 JD UTC"
"2029-06-13 15:54:00.000000 UTC","2462301.1625000000 JD UTC"
"2029-06-14 16:30:00.000000 UTC","2462302.1875000000 JD UTC"
"2029-06-15 17:06:00.000000 UTC","2462303.2125000000 JD UTC"
"2029-06-16 17:30:00.000000 UTC","2462304.2291666665 JD UTC"
"2029-06-17 17:42:00.000000 UTC","2462305.2375000000 JD UTC"
"2029-06-22 11:18:00.000000 UTC","2462309.9708333330 JD UTC"
"2029-06-23 12:42:00.000000 UTC","2462311.0291666670 JD UTC"
"2029-06-24 13:48:00.000000 UTC","2462312.0750000000 JD UTC"
"2029-06-25 14:36:00.000000 UTC","2462313.1083333334 JD UTC"
"2029-06-26 15:24:00.000000 UTC","2462314.1416666666 JD UTC"
"2029-06-27 16:00:00.000000 UTC","2462315.1666666665 JD UTC"
"2029-06-28 16:24:00.000000 UTC","2462316.1833333330 JD UTC"
"2029-06-29 16:48:00.000000 UTC","2462317.2000000000 JD UTC"
"2029-06-30 16:54:00.000000 UTC","2462318.2041666666 JD UTC"
"2029-07-07 10:42:00.000000 UTC","2462324.9458333333 JD UTC"
"2029-07-08 12:12:00.000000 UTC","2462326.0083333333 JD UTC"
"2029-07-09 13:18:00.000000 UTC","2462327.0541666667 JD UTC"
"2029-07-10 14:06:00.000000 UTC","2462328.0875000000 JD UTC"
"2029-07-11 14:48:00.000000 UTC","2462329.1166666667 JD UTC"
"2029-07-12 15:18:00.000000 UTC","2462330.1375000000 JD UTC"
"2029-07-13 15:48:00.000000 UTC","2462331.1583333330 JD UTC"
"2029-07-14 16:12:00.000000 UTC","2462332.1750000000 JD UTC"
"2029-07-15 16:18:00.000000 UTC","2462333.1791666667 JD UTC"
"2029-07-20 09:24:00.000000 UTC","2462337.8916666666 JD UTC"
"2029-07-21 11:06:00.000000 UTC","2462338.9625000000 JD UTC"
"2029-07-22 12:24:00.000000 UTC","2462340.0166666666 JD UTC"
"2029-07-23 13:18:00.000000 UTC","2462341.0541666667 JD UTC"
"2029-07-24 14:00:00.000000 UTC","2462342.0833333335 JD UTC"
"2029-07-25 14:36:00.000000 UTC","2462343.1083333334 JD UTC"
"2029-07-26 15:00:00.000000 UTC","2462344.1250000000 JD UTC"
"2029-07-27 15:18:00.000000 UTC","2462345.1375000000 JD UTC"
"2029-07-28 15:12:00.000000 UTC","2462346.1333333333 JD UTC"
"2029-08-06 11:18:00.000000 UTC","2462354.9708333330 JD UTC"
"2029-08-07 12:24:00.000000 UTC","2462356.0166666666 JD UTC"
"2029-08-08 13:12:00.000000 UTC","2462357.0500000000 JD UTC"
"2029-08-09 13:54:00.000000 UTC","2462358.0791666666 JD UTC"
"2029-08-10 14:18:00.000000 UTC","2462359.0958333330 JD UTC"
"2029-08-11 14:42:00.000000 UTC","2462360.1125000000 JD UTC"
"2029-08-12 14:42:00.000000 UTC","2462361.1125000000 JD UTC"
"2029-08-18 09:12:00.000000 UTC","2462366.8833333333 JD UTC"
"2029-08-19 10:36:00.000000 UTC","2462367.9416666670 JD UTC"
"2029-08-20 11:42:00.000000 UTC","2462368.9875000000 JD UTC"
"2029-08-21 12:24:00.000000 UTC","2462370.0166666666 JD UTC"
"2029-08-22 13:00:00.000000 UTC","2462371.0416666665 JD UTC"
"2029-08-23 13:18:00.000000 UTC","2462372.0541666667 JD UTC"
"2029-08-24 13:24:00.000000 UTC","2462373.0583333330 JD UTC"
