"State Vector Calculation"
"Calculation Inputs"
"Calculation type","State Vector"
"Target type","Object"
"Target","MOON"
"Observer type","Object"
"Observer","EARTH"
"Reference frame","ECLIPDATE"
"Light propagation","No correction"
"Time system","UTC"
"Time format","Calendar date and time"
"Time windows","["1980-01-09 11:24:52.126002 UTC to 1980-01-09 11:24:52.126002 UTC", ... , "2080-12-19 14:06:26.309514 UTC to 2080-12-19 14:06:26.309514 UTC"], items=2700"
"Step","1 days"
"State representation","Planetocentric"
"State Vector Results"
"UTC calendar date","Longitude (deg)","Latitude (deg)","Radius (km)","d Longitude/dt (deg/s)","d Latitude/dt (deg/s)","d Radius/dt (km/s)","Speed (km/s)","Time at Target","Light Time (s)"
"1981-02-08 18:43:58.269874 UTC",10.59859847,-4.55973488,368207.39983818,0.00016630,-7.69549644E-06,-0.00157602,1.06649991,"1981-02-08 18:43:58.269874 UTC",1.22820768
"1981-02-22 04:55:11.961343 UTC",-169.48524408,4.52421890,401524.98313008,0.00014010,6.41885734E-06,0.02859508,0.98016831,"1981-02-22 04:55:11.961343 UTC",1.33934318
"1981-03-08 02:41:08.833376 UTC",10.41844245,-4.48340413,362811.48749393,0.00017172,-7.72104593E-06,-0.00682103,1.08515667,"1981-03-08 02:41:08.833376 UTC",1.21020886
"1981-03-21 11:53:47.373517 UTC",-169.67832402,4.44238016,402410.07902043,0.00013999,6.09624525E-06,0.02417889,0.98149261,"1981-03-21 11:53:47.373517 UTC",1.34229554
"1981-04-04 12:56:53.554063 UTC",10.32926663,-4.44559777,359916.71423572,0.00017453,-7.26095942E-06,-0.02642251,1.09429837,"1981-04-04 12:56:53.554063 UTC",1.20055293
"1981-04-17 18:13:39.979565 UTC",-169.64557936,4.45626191,403526.00956162,0.00013913,5.51513001E-06,0.02171258,0.97792515,"1981-04-17 18:13:39.979565 UTC",1.34601788
"1981-05-02 00:04:27.082407 UTC",10.53988847,-4.53486135,361596.18077451,0.00017259,-6.42652765E-06,-0.04593251,1.08753809,"1981-05-02 00:04:27.082407 UTC",1.20615503
"1981-05-15 00:44:42.622684 UTC",-169.30406415,4.60094274,403508.19068270,0.00013860,4.92953567E-06,0.02546347,0.97388609,"1981-05-15 00:44:42.622684 UTC",1.34595845
"1981-05-29 10:07:52.055798 UTC",10.97752464,-4.72007031,366648.73166954,0.00016748,-5.64198026E-06,-0.05313632,1.07003220,"1981-05-29 10:07:52.055798 UTC",1.22300852
"1981-06-11 08:02:47.828300 UTC",-168.83221569,4.80047321,401824.92784379,0.00013922,4.56725258E-06,0.03405780,0.97408270,"1981-06-11 08:02:47.828300 UTC",1.34034368
"1981-06-25 17:55:44.109581 UTC",11.38865723,-4.89372323,371866.53123788,0.00016265,-5.19836102E-06,-0.04523325,1.05333756,"1981-06-25 17:55:44.109581 UTC",1.24041323
"1981-07-08 16:08:55.484538 UTC",-168.50189498,4.93989405,399173.84834047,0.00014095,4.47563850E-06,0.04247131,0.97974654,"1981-07-08 16:08:55.484538 UTC",1.33150064
"1981-07-22 23:45:19.862307 UTC",11.55039170,-4.96194208,373939.41759703,0.00016108,-5.09212442E-06,-0.02952882,1.04830431,"1981-07-22 23:45:19.862307 UTC",1.24732763
"1981-08-05 00:33:29.524542 UTC",-168.47653204,4.95058809,396912.72669994,0.00014295,4.50178535E-06,0.04587527,0.98813366,"1981-08-05 00:33:29.524542 UTC",1.32395835
"1981-08-19 05:17:55.317074 UTC",11.42710898,-4.90994311,371710.37059745,0.00016351,-5.09888439E-06,-0.01893509,1.05760530,"1981-08-19 05:17:55.317074 UTC",1.23989233
"1981-09-01 08:38:24.047525 UTC",-168.68851108,4.86114919,396185.92529657,0.00014413,4.38496579E-06,0.04263518,0.99442446,"1981-09-01 08:38:24.047525 UTC",1.32153400
"1981-09-15 12:32:40.013799 UTC",11.20190326,-4.81487709,367252.13422534,0.00016790,-4.89985628E-06,-0.02310999,1.07308948,"1981-09-15 12:32:40.013799 UTC",1.22502126
"1981-09-28 15:59:45.478778 UTC",-168.87766273,4.78126552,397211.34781425,0.00014384,3.95817785E-06,0.03587608,0.99472539,"1981-09-28 15:59:45.478778 UTC",1.32495444
"1981-10-12 22:19:59.960789 UTC",11.15177657,-4.79370177,364353.36161662,0.00017054,-4.31152978E-06,-0.04082284,1.08178865,"1981-10-12 22:19:59.960789 UTC",1.21535199
"1981-10-25 22:39:32.202248 UTC",-168.79544131,4.81599553,398928.80419285,0.00014247,3.31309342E-06,0.03237959,0.98923953,"1981-10-25 22:39:32.202248 UTC",1.33068326
"1981-11-09 09:40:07.819523 UTC",11.41529543,-4.90495256,365767.22951451,0.00016876,-3.50987317E-06,-0.06024546,1.07534038,"1981-11-09 09:40:07.819523 UTC",1.22006815
"1981-11-22 05:06:23.516093 UTC",-168.42381203,4.97280867,399378.70501635,0.00014150,2.72819380E-06,0.03773944,0.98353732,"1981-11-22 05:06:23.516093 UTC",1.33218396
"1981-12-06 20:15:00.497058 UTC",11.84557661,-5.08630430,371278.65083891,0.00016328,-2.88099077E-06,-0.06725320,1.05617052,"1981-12-06 20:15:00.497058 UTC",1.23845227
"1981-12-19 12:04:44.395688 UTC",-168.00892577,5.14754029,397090.00566387,0.00014253,2.42635472E-06,0.05045424,0.98525281,"1981-12-19 12:04:44.395688 UTC",1.32454968
"1982-01-03 04:07:21.723373 UTC",12.12563473,-5.20413301,377379.11370868,0.00015791,-2.61028732E-06,-0.05674224,1.03747520,"1982-01-03 04:07:21.723373 UTC",1.25880123
"1982-01-15 20:06:22.033713 UTC",-167.85691265,5.21146942,392709.76706819,0.00014572,2.39411533E-06,0.06124450,0.99663727,"1982-01-15 20:06:22.033713 UTC",1.30993878
"1982-01-30 09:32:55.629055 UTC",12.06465535,-5.17848864,379663.11449054,0.00015646,-2.54775951E-06,-0.03891160,1.03338350,"1982-01-30 09:32:55.629055 UTC",1.26641983
"1982-02-12 04:59:19.189123 UTC",-168.04607414,5.13190510,388919.30300324,0.00014919,2.36731289E-06,0.06113173,1.01059508,"1982-02-12 04:59:19.189123 UTC",1.29729515
