"Time Conversion Calculation"
"Calculation Inputs"
"Calculation type","Time Conversion"
"Time system","UTC"
"Time format","Calendar date and time"
"Time windows","["1980-01-09 11:24:52.126002 UTC to 1980-01-09 11:24:52.126002 UTC", ... , "2080-12-19 14:06:26.309514 UTC to 2080-12-19 14:06:26.309514 UTC"], items=2700"
"Step","1 hours"
"Output time system","UTC"
"Time Conversion Results"
"UTC calendar date","UTC Julian date"
"1992-06-22 04:12:26.557325 UTC","2448795.6753073763 JD UTC"
"1992-07-05 04:16:50.412739 UTC","2448808.6783612585 JD UTC"
"1992-07-19 11:20:38.896911 UTC","2448822.9726724178 JD UTC"
"1992-08-01 13:05:41.245309 UTC","2448836.0456162650 JD UTC"
"1992-08-15 17:54:33.859516 UTC","2448850.2462252257 JD UTC"
"1992-08-28 23:46:16.993250 UTC","2448863.4904744590 JD UTC"
"1992-09-12 00:07:44.180189 UTC","2448877.5053724560 JD UTC"
"1992-09-25 10:29:35.165824 UTC","2448890.9372125673 JD UTC"
"1992-10-09 06:29:03.438406 UTC","2448904.7701786854 JD UTC"
"1992-10-22 19:19:20.200155 UTC","2448918.3050949094 JD UTC"
"1992-11-05 13:27:23.202156 UTC","2448932.0606852100 JD UTC"
"1992-11-19 01:33:23.379640 UTC","2448945.5648539310 JD UTC"
"1992-12-02 21:12:57.794603 UTC","2448959.3840022525 JD UTC"
"1992-12-16 06:42:08.716361 UTC","2448972.7792675504 JD UTC"
"1992-12-30 05:25:02.941384 UTC","2448986.7257284880 JD UTC"
"1993-01-12 13:28:48.886515 UTC","2449000.0616769274 JD UTC"
"1993-01-26 13:19:10.799005 UTC","2449014.0549860997 JD UTC"
"1993-02-08 23:11:15.159930 UTC","2449027.4661476845 JD UTC"
"1993-02-22 20:17:40.143302 UTC","2449041.3456035103 JD UTC"
"1993-03-08 10:35:41.391258 UTC","2449054.9414512880 JD UTC"
"1993-03-22 02:20:55.327901 UTC","2449068.5978625915 JD UTC"
"1993-04-04 21:18:14.034718 UTC","2449082.3876624387 JD UTC"
