"Time Conversion Calculation"
"Calculation Inputs"
"Calculation type","Time Conversion"
"Time system","UTC"
"Time format","Calendar date and time"
"Time windows","["1980-01-16 12:53:35.827291 UTC to 1980-01-16 12:53:35.827291 UTC", ... , "2080-12-12 02:02:34.751115 UTC to 2080-12-12 02:02:34.751115 UTC"], items=1350"
"Step","1 hours"
"Output time system","UTC"
"Time Conversion Results"
"UTC calendar date","UTC Julian date"
"2005-09-12 10:53:38.160872 UTC","2453625.9539138990 JD UTC"
"2005-10-09 16:42:13.135641 UTC","2453653.1959853660 JD UTC"
"2005-11-05 22:04:16.744558 UTC","2453680.4196382470 JD UTC"
"2005-12-03 04:54:50.083361 UTC","2453707.7047463353 JD UTC"
"2005-12-30 13:59:25.554715 UTC","2453735.0829346610 JD UTC"
"2006-01-27 00:13:30.354928 UTC","2453762.5093791080 JD UTC"
"2006-02-23 09:37:38.933687 UTC","2453789.9011450657 JD UTC"
"2006-03-22 16:54:18.504858 UTC","2453817.2043808433 JD UTC"
"2006-04-18 22:27:02.783768 UTC","2453844.4354488864 JD UTC"
"2006-05-16 03:50:50.130855 UTC","2453871.6603024406 JD UTC"
"2006-06-12 10:31:22.512630 UTC","2453898.9384550075 JD UTC"
"2006-07-09 18:52:45.740121 UTC","2453926.2866405104 JD UTC"
"2006-08-06 04:13:39.508203 UTC","2453953.6761517150 JD UTC"
"2006-09-02 13:12:22.148157 UTC","2453981.0502563445 JD UTC"
"2006-09-29 20:33:27.048549 UTC","2454008.3565630620 JD UTC"
"2006-10-27 02:07:26.891874 UTC","2454035.5885056930 JD UTC"
"2006-11-23 07:14:24.561564 UTC","2454062.8016731665 JD UTC"
"2006-12-20 13:41:23.613686 UTC","2454090.0704121953 JD UTC"
"2007-01-16 22:06:59.734836 UTC","2454117.4215247086 JD UTC"
"2007-02-13 07:31:35.882343 UTC","2454144.8136097495 JD UTC"
"2007-03-12 16:11:14.382717 UTC","2454172.1744720223 JD UTC"
"2007-04-08 23:01:20.249938 UTC","2454199.4592621520 JD UTC"
"2007-05-06 04:21:19.864443 UTC","2454226.6814799127 JD UTC"
"2007-06-02 09:29:16.860513 UTC","2454253.8953340338 JD UTC"
"2007-06-29 15:40:55.656647 UTC","2454281.1534219520 JD UTC"
"2007-07-26 23:23:37.217022 UTC","2454308.4747363080 JD UTC"
"2007-08-23 08:03:16.224565 UTC","2454335.8356044510 JD UTC"
"2007-09-19 16:23:45.327273 UTC","2454363.1831635100 JD UTC"
"2007-10-16 23:16:23.872336 UTC","2454390.4697207445 JD UTC"
"2007-11-13 04:37:30.899252 UTC","2454417.6927187415 JD UTC"
"2007-12-10 09:39:00.864157 UTC","2454444.9020933350 JD UTC"
"2008-01-06 15:47:11.752366 UTC","2454472.1577749117 JD UTC"
"2008-02-02 23:30:00.506244 UTC","2454499.4791725260 JD UTC"
"2008-03-01 08:00:06.993014 UTC","2454526.8334142710 JD UTC"
"2008-03-28 15:58:00.384193 UTC","2454554.1652822243 JD UTC"
"2008-04-24 22:33:24.874241 UTC","2454581.4398712297 JD UTC"
"2008-05-22 03:57:16.868646 UTC","2454608.6647785725 JD UTC"
"2008-06-18 09:06:44.611917 UTC","2454635.8796830084 JD UTC"
"2008-07-15 15:03:04.571064 UTC","2454663.1271362393 JD UTC"
"2008-08-11 22:12:58.419629 UTC","2454690.4256761530 JD UTC"
"2008-09-08 06:12:52.296042 UTC","2454717.7589386115 JD UTC"
"2008-10-05 14:04:12.689298 UTC","2454745.0862579780 JD UTC"
"2008-11-01 20:54:35.516945 UTC","2454772.3712444090 JD UTC"
"2008-11-29 02:38:08.892303 UTC","2454799.6098251420 JD UTC"
"2008-12-26 07:59:32.586407 UTC","2454826.8330160463 JD UTC"
"2009-01-22 13:58:28.084934 UTC","2454854.0822695014 JD UTC"
"2009-02-18 21:06:23.225293 UTC","2454881.3794354780 JD UTC"
"2009-03-18 05:04:33.850470 UTC","2454908.7115028990 JD UTC"
"2009-04-14 12:58:56.562440 UTC","2454936.0409324355 JD UTC"
"2009-05-11 20:01:45.943022 UTC","2454963.3345595260 JD UTC"
"2009-06-08 02:04:22.467247 UTC","2454990.5863711485 JD UTC"
"2009-07-05 07:38:06.598420 UTC","2455017.8181319260 JD UTC"
"2009-08-01 13:30:57.353351 UTC","2455045.0631638120 JD UTC"
"2009-08-28 20:18:09.954058 UTC","2455072.3459485425 JD UTC"
"2009-09-25 04:01:41.642362 UTC","2455099.6678430830 JD UTC"
"2009-10-22 12:08:49.551859 UTC","2455127.0061290725 JD UTC"
"2009-11-18 19:51:49.176870 UTC","2455154.3276525103 JD UTC"
"2009-12-16 02:37:41.069994 UTC","2455181.6095031250 JD UTC"
"2010-01-12 08:32:43.664527 UTC","2455208.8560609320 JD UTC"
"2010-02-08 14:26:36.000766 UTC","2455236.1018055645 JD UTC"
"2010-03-07 21:18:49.411013 UTC","2455263.3880718867 JD UTC"
"2010-04-04 05:24:56.193016 UTC","2455290.7256503820 JD UTC"
"2010-05-01 14:02:55.301919 UTC","2455318.0853622905 JD UTC"
"2010-05-28 22:12:07.826687 UTC","2455345.4250905868 JD UTC"
"2010-06-25 05:16:04.461500 UTC","2455372.7194960820 JD UTC"
"2010-07-22 11:20:47.194108 UTC","2455399.9727684500 JD UTC"
"2010-08-18 17:10:53.281536 UTC","2455427.2158944620 JD UTC"
"2010-09-14 23:46:39.780977 UTC","2455454.4907382056 JD UTC"
"2010-10-12 07:46:35.848053 UTC","2455481.8240260193 JD UTC"
"2010-11-08 16:55:55.178786 UTC","2455509.2054997543 JD UTC"
"2010-12-06 02:07:46.519480 UTC","2455536.5887328642 JD UTC"
"2011-01-02 10:05:15.750600 UTC","2455563.9203211875 JD UTC"
"2011-01-29 16:25:12.188546 UTC","2455591.1841688490 JD UTC"
"2011-02-25 22:11:26.440718 UTC","2455618.4246115824 JD UTC"
"2011-03-25 05:03:11.619273 UTC","2455645.7105511490 JD UTC"
"2011-04-21 13:42:08.565817 UTC","2455673.0709324750 JD UTC"
"2011-05-18 23:25:43.248197 UTC","2455700.4761950024 JD UTC"
"2011-06-15 08:52:12.618303 UTC","2455727.8695904897 JD UTC"
"2011-07-12 16:55:12.373575 UTC","2455755.2050043237 JD UTC"
"2011-08-08 23:20:26.388027 UTC","2455782.4725276390 JD UTC"
"2011-09-05 05:00:31.832839 UTC","2455809.7087017690 JD UTC"
"2011-10-02 11:32:01.139117 UTC","2455836.9805687396 JD UTC"
"2011-10-29 20:09:04.691990 UTC","2455864.3396376390 JD UTC"
"2011-11-26 06:38:34.434252 UTC","2455891.7767874333 JD UTC"
"2011-12-23 17:17:45.397420 UTC","2455919.2206643220 JD UTC"
"2012-01-20 02:07:03.536214 UTC","2455946.5882353727 JD UTC"
"2012-02-16 08:32:16.693297 UTC","2455973.8557487650 JD UTC"
"2012-03-14 14:05:31.913784 UTC","2456001.0871749283 JD UTC"
"2012-04-10 21:01:37.648970 UTC","2456028.3761301963 JD UTC"
"2012-05-08 06:16:58.691717 UTC","2456055.7617904134 JD UTC"
"2012-06-04 17:01:28.270714 UTC","2456083.2093549850 JD UTC"
"2012-07-02 03:31:22.957720 UTC","2456110.6467934920 JD UTC"
"2012-07-29 12:14:35.715282 UTC","2456138.0101355934 JD UTC"
"2012-08-25 18:44:03.258191 UTC","2456165.2805932662 JD UTC"
"2012-09-22 00:08:36.770884 UTC","2456192.5059811445 JD UTC"
"2012-10-19 06:42:29.568975 UTC","2456219.7795089004 JD UTC"
"2012-11-15 16:02:59.483895 UTC","2456247.1687440267 JD UTC"
"2012-12-13 03:41:31.392005 UTC","2456274.6538355555 JD UTC"
"2013-01-09 15:17:19.189227 UTC","2456302.1370276530 JD UTC"
"2013-02-06 00:25:17.004235 UTC","2456329.5175579195 JD UTC"
"2013-03-05 06:39:30.468033 UTC","2456356.7774359730 JD UTC"
"2013-04-01 12:01:39.409134 UTC","2456384.0011505685 JD UTC"
"2013-04-28 19:06:11.285934 UTC","2456411.2959639574 JD UTC"
"2013-05-26 04:49:43.348072 UTC","2456438.7011961583 JD UTC"
"2013-06-22 16:12:03.635780 UTC","2456466.1750420807 JD UTC"
"2013-07-20 03:14:59.697933 UTC","2456493.6354131703 JD UTC"
"2013-08-16 12:12:02.267628 UTC","2456521.0083595790 JD UTC"
"2013-09-12 18:34:07.128785 UTC","2456548.2736936200 JD UTC"
"2013-10-09 23:49:58.510406 UTC","2456575.4930383150 JD UTC"
"2013-11-06 06:38:22.194926 UTC","2456602.7766457745 JD UTC"
"2013-12-03 16:35:34.112868 UTC","2456630.1913670470 JD UTC"
"2013-12-31 04:47:31.504720 UTC","2456657.6996701937 JD UTC"
"2014-01-27 16:31:41.053908 UTC","2456685.1886696056 JD UTC"
"2014-02-24 01:25:44.101577 UTC","2456712.5595382126 JD UTC"
"2014-03-23 07:27:24.314596 UTC","2456739.8106980855 JD UTC"
"2014-04-19 12:54:30.019920 UTC","2456767.0378474530 JD UTC"
"2014-05-16 20:13:46.636891 UTC","2456794.3429008900 JD UTC"
"2014-06-13 06:07:49.135033 UTC","2456821.7554298034 JD UTC"
"2014-07-10 17:31:26.909699 UTC","2456849.2301725660 JD UTC"
"2014-08-07 04:27:24.038480 UTC","2456876.6856948896 JD UTC"
"2014-09-03 13:12:47.560083 UTC","2456904.0505504640 JD UTC"
"2014-09-30 19:29:15.129097 UTC","2456931.3119806610 JD UTC"
"2014-10-28 00:58:19.886933 UTC","2456958.5405079510 JD UTC"
"2014-11-24 08:12:55.483436 UTC","2456985.8423088360 JD UTC"
"2014-12-21 18:22:59.330463 UTC","2457013.2659644730 JD UTC"
"2015-01-18 06:15:24.743772 UTC","2457040.7607030530 JD UTC"
"2015-02-14 17:17:00.671884 UTC","2457068.2201466653 JD UTC"
"2015-03-14 01:38:52.651509 UTC","2457095.5686649480 JD UTC"
"2015-04-10 07:44:44.822927 UTC","2457122.8227410060 JD UTC"
"2015-05-07 13:39:09.633799 UTC","2457150.0688615020 JD UTC"
"2015-06-03 21:12:42.330464 UTC","2457177.3838232690 JD UTC"
"2015-07-01 06:49:03.952577 UTC","2457204.7840735250 JD UTC"
"2015-07-28 17:30:40.041685 UTC","2457232.2296301120 JD UTC"
"2015-08-25 03:40:58.532514 UTC","2457259.6534552374 JD UTC"
"2015-09-21 12:00:56.632969 UTC","2457287.0006554740 JD UTC"
"2015-10-18 18:28:46.129832 UTC","2457314.2699783547 JD UTC"
"2015-11-15 00:35:20.668509 UTC","2457341.5245447746 JD UTC"
"2015-12-12 08:12:39.038891 UTC","2457368.8421185060 JD UTC"
"2016-01-08 17:54:49.211830 UTC","2457396.2464029146 JD UTC"
"2016-02-05 04:33:01.846440 UTC","2457423.6896047043 JD UTC"
"2016-03-03 14:18:38.918451 UTC","2457451.0962837785 JD UTC"
"2016-03-30 22:13:17.320362 UTC","2457478.4258949114 JD UTC"
"2016-04-27 04:47:39.611028 UTC","2457505.6997640166 JD UTC"
"2016-05-24 11:20:43.248646 UTC","2457532.9727227850 JD UTC"
"2016-06-20 18:53:53.183429 UTC","2457560.2874211045 JD UTC"
"2016-07-18 03:38:40.150492 UTC","2457587.6518535935 JD UTC"
"2016-08-14 13:00:35.931840 UTC","2457615.0420825444 JD UTC"
"2016-09-10 22:03:06.101578 UTC","2457642.4188206200 JD UTC"
"2016-10-08 06:03:20.027294 UTC","2457669.7523151306 JD UTC"
"2016-11-04 13:04:48.936926 UTC","2457697.0450108442 JD UTC"
"2016-12-01 19:56:54.507114 UTC","2457724.3311864250 JD UTC"
"2016-12-29 03:32:04.405799 UTC","2457751.6472732155 JD UTC"
"2017-01-25 12:01:20.463138 UTC","2457779.0009312863 JD UTC"
"2017-02-21 20:52:14.993703 UTC","2457806.3696179830 JD UTC"
"2017-03-21 05:23:28.545317 UTC","2457833.7246359410 JD UTC"
"2017-04-17 13:15:52.314180 UTC","2457861.0526888217 JD UTC"
"2017-05-14 20:35:18.001105 UTC","2457888.3578472350 JD UTC"
"2017-06-11 03:39:42.825957 UTC","2457915.6525790040 JD UTC"
"2017-07-08 10:48:07.235566 UTC","2457942.9500837450 JD UTC"
"2017-08-04 18:14:03.999888 UTC","2457970.2597685170 JD UTC"
"2017-09-01 02:01:57.404830 UTC","2457997.5846921857 JD UTC"
"2017-09-28 10:06:15.607427 UTC","2458024.9210139750 JD UTC"
"2017-10-25 18:13:12.550652 UTC","2458052.2591730400 JD UTC"
"2017-11-22 02:05:33.359373 UTC","2458079.5871916595 JD UTC"
"2017-12-19 09:30:52.074476 UTC","2458106.8964360473 JD UTC"
"2018-01-15 16:29:57.218122 UTC","2458134.1874678023 JD UTC"
"2018-02-11 23:21:36.091470 UTC","2458161.4733343920 JD UTC"
"2018-03-11 06:36:46.088809 UTC","2458188.7755334354 JD UTC"
"2018-04-07 14:34:33.843538 UTC","2458216.1073361520 JD UTC"
"2018-05-04 22:58:59.207158 UTC","2458243.4576297123 JD UTC"
"2018-06-01 07:07:50.665641 UTC","2458270.7971141855 JD UTC"
"2018-06-28 14:25:42.953018 UTC","2458298.1011915860 JD UTC"
"2018-07-25 20:49:38.087493 UTC","2458325.3678019387 JD UTC"
"2018-08-22 02:53:43.703409 UTC","2458352.6206447156 JD UTC"
"2018-09-18 09:32:12.196176 UTC","2458379.8973633815 JD UTC"
"2018-10-15 17:23:44.347920 UTC","2458407.2248188416 JD UTC"
"2018-11-12 02:16:20.449661 UTC","2458434.5946811303 JD UTC"
"2018-12-09 11:06:09.134385 UTC","2458461.9626057222 JD UTC"
"2019-01-05 18:41:46.700613 UTC","2458489.2790127387 JD UTC"
"2019-02-02 00:44:54.620608 UTC","2458516.5311877383 JD UTC"
"2019-03-01 06:17:17.651691 UTC","2458543.7620098577 JD UTC"
"2019-03-28 12:54:23.475705 UTC","2458571.0377717097 JD UTC"
"2019-04-24 21:16:53.799859 UTC","2458598.3867337946 JD UTC"
"2019-05-22 06:37:14.905450 UTC","2458625.7758669610 JD UTC"
"2019-06-18 15:27:05.941094 UTC","2458653.1438187626 JD UTC"
"2019-07-15 22:42:21.073942 UTC","2458680.4460772450 JD UTC"
"2019-08-12 04:22:30.374026 UTC","2458707.6822959958 JD UTC"
"2019-09-08 09:35:34.088192 UTC","2458734.8997000950 JD UTC"
"2019-10-05 16:00:08.000249 UTC","2458762.1667592623 JD UTC"
"2019-11-02 00:32:33.429150 UTC","2458789.5226091337 JD UTC"
"2019-11-29 10:33:08.760809 UTC","2458816.9396847314 JD UTC"
"2019-12-26 20:07:28.613070 UTC","2458844.3385256142 JD UTC"
"2020-01-23 03:33:51.036473 UTC","2458871.6485073664 JD UTC"
"2020-02-19 08:53:15.787915 UTC","2458898.8703216193 JD UTC"
"2020-03-17 14:00:02.761726 UTC","2458926.0833652980 JD UTC"
"2020-04-13 20:59:19.793903 UTC","2458953.3745346516 JD UTC"
"2020-05-11 06:13:55.027742 UTC","2458980.7596646730 JD UTC"
"2020-06-07 16:22:21.079179 UTC","2459008.1821884164 JD UTC"
"2020-07-05 01:34:52.809646 UTC","2459035.5658890004 JD UTC"
"2020-08-01 08:43:52.270821 UTC","2459062.8637994310 JD UTC"
"2020-08-28 14:03:32.894931 UTC","2459090.0857973950 JD UTC"
"2020-09-24 19:10:12.497212 UTC","2459117.2987557547 JD UTC"
"2020-10-22 02:03:56.767847 UTC","2459144.5860737017 JD UTC"
"2020-11-18 11:32:53.330241 UTC","2459171.9811728040 JD UTC"
"2020-12-15 22:24:26.201041 UTC","2459199.4336365860 JD UTC"
"2021-01-12 08:16:34.856540 UTC","2459226.8448478766 JD UTC"
"2021-02-08 15:30:41.406945 UTC","2459254.1463125804 JD UTC"
"2021-03-07 20:39:37.231833 UTC","2459281.3608475905 JD UTC"
"2021-04-04 02:03:20.368625 UTC","2459308.5856524147 JD UTC"
"2021-05-01 09:38:17.213651 UTC","2459335.9015881210 JD UTC"
"2021-05-28 19:24:21.612167 UTC","2459363.3085834743 JD UTC"
"2021-06-25 05:50:29.181388 UTC","2459390.7433933030 JD UTC"
"2021-07-22 15:09:37.650037 UTC","2459418.1316857645 JD UTC"
"2021-08-18 22:20:19.368835 UTC","2459445.4307797320 JD UTC"
"2021-09-15 03:44:52.743390 UTC","2459472.6561660115 JD UTC"
"2021-10-12 09:08:38.458786 UTC","2459499.8810006804 JD UTC"
"2021-11-08 16:32:22.057423 UTC","2459527.1891441830 JD UTC"
"2021-12-06 02:30:28.336967 UTC","2459554.6044946406 JD UTC"
"2022-01-02 13:34:42.843743 UTC","2459582.0657736543 JD UTC"
"2022-01-29 23:22:31.808242 UTC","2459609.4739792620 JD UTC"
"2022-02-26 06:32:08.345755 UTC","2459636.7723188167 JD UTC"
"2022-03-25 11:52:34.536933 UTC","2459663.9948441773 JD UTC"
"2022-04-21 17:37:14.613445 UTC","2459691.2341969150 JD UTC"
"2022-05-19 01:22:15.255133 UTC","2459718.5571210086 JD UTC"
"2022-06-15 11:02:01.381058 UTC","2459745.9597382066 JD UTC"
"2022-07-12 21:17:30.737439 UTC","2459773.3871613130 JD UTC"
"2022-08-09 06:33:53.547520 UTC","2459800.7735364297 JD UTC"
"2022-09-05 13:51:47.061654 UTC","2459828.0776280286 JD UTC"
"2022-10-02 19:28:36.076845 UTC","2459855.3115286673 JD UTC"
"2022-10-30 01:04:15.679575 UTC","2459882.5446259210 JD UTC"
"2022-11-26 08:32:44.416818 UTC","2459909.8560696393 JD UTC"
"2022-12-23 18:21:34.532843 UTC","2459937.2649830190 JD UTC"
"2023-01-20 05:04:40.697888 UTC","2459964.7115821517 JD UTC"
"2023-02-16 14:33:09.245557 UTC","2459992.1063570087 JD UTC"
"2023-03-15 21:39:23.115005 UTC","2460019.4023508680 JD UTC"
"2023-04-12 03:09:53.826335 UTC","2460046.6318729900 JD UTC"
"2023-05-09 08:56:53.130571 UTC","2460073.8728371593 JD UTC"
"2023-06-05 16:21:32.151624 UTC","2460101.1816221250 JD UTC"
"2023-07-03 01:27:06.758376 UTC","2460128.5604948886 JD UTC"
"2023-07-30 11:14:08.034311 UTC","2460155.9681485454 JD UTC"
"2023-08-26 20:18:08.159610 UTC","2460183.3459277730 JD UTC"
"2023-09-23 03:35:36.513302 UTC","2460210.6497281630 JD UTC"
"2023-10-20 09:13:55.995822 UTC","2460237.8846758776 JD UTC"
"2023-11-16 14:44:14.024910 UTC","2460265.1140512144 JD UTC"
"2023-12-13 21:52:24.629914 UTC","2460292.4113961793 JD UTC"
"2024-01-10 07:03:48.891075 UTC","2460319.7943158690 JD UTC"
"2024-02-06 17:02:49.085827 UTC","2460347.2102903454 JD UTC"
"2024-03-05 01:58:04.214713 UTC","2460374.5819932260 JD UTC"
"2024-04-01 08:51:31.351978 UTC","2460401.8691128700 JD UTC"
"2024-04-28 14:18:50.263753 UTC","2460429.0964150900 JD UTC"
"2024-05-25 19:49:55.302361 UTC","2460456.3263345180 JD UTC"
"2024-06-22 02:37:40.412838 UTC","2460483.6094955187 JD UTC"
"2024-07-19 10:57:25.608325 UTC","2460510.9565463928 JD UTC"
"2024-08-15 20:05:26.589856 UTC","2460538.3371133087 JD UTC"
"2024-09-12 04:42:56.325962 UTC","2460565.6964852540 JD UTC"
"2024-10-09 11:43:27.433338 UTC","2460592.9885119600 JD UTC"
"2024-11-05 17:09:34.809446 UTC","2460620.2149862205 JD UTC"
"2024-12-02 22:23:54.077951 UTC","2460647.4332647910 JD UTC"
"2024-12-30 05:00:04.065091 UTC","2460674.7083803830 JD UTC"
"2025-01-26 13:20:43.914509 UTC","2460702.0560638253 JD UTC"
"2025-02-22 22:23:45.957042 UTC","2460729.4331707990 JD UTC"
"2025-03-22 06:37:27.147743 UTC","2460756.7760086544 JD UTC"
"2025-04-18 13:11:51.446507 UTC","2460784.0499010010 JD UTC"
"2025-05-15 18:30:05.151944 UTC","2460811.2708929623 JD UTC"
"2025-06-11 23:42:27.692394 UTC","2460838.4878205140 JD UTC"
"2025-07-09 05:55:15.797373 UTC","2460865.7467106176 JD UTC"
"2025-08-05 13:31:05.186360 UTC","2460893.0632544720 JD UTC"
"2025-09-01 21:56:08.317284 UTC","2460920.4139851537 JD UTC"
"2025-09-29 05:59:06.155037 UTC","2460947.7493767943 JD UTC"
"2025-10-26 12:39:44.210454 UTC","2460975.0275950283 JD UTC"
"2025-11-22 18:00:05.978056 UTC","2461002.2500691903 JD UTC"
"2025-12-19 23:07:01.988156 UTC","2461029.4632174554 JD UTC"
"2026-01-16 05:15:22.437176 UTC","2461056.7190096895 JD UTC"
"2026-02-12 12:48:00.015518 UTC","2461084.0333335130 JD UTC"
"2026-03-11 21:02:56.795444 UTC","2461111.3770462438 JD UTC"
"2026-04-08 04:49:41.612390 UTC","2461138.7011760690 JD UTC"
"2026-05-05 11:22:06.117614 UTC","2461165.9736819170 JD UTC"
"2026-06-01 16:47:56.401562 UTC","2461193.1999583514 JD UTC"
"2026-06-28 21:58:21.810554 UTC","2461220.4155302146 JD UTC"
"2026-07-26 03:51:23.551526 UTC","2461247.6606892540 JD UTC"
"2026-08-22 10:54:46.698278 UTC","2461274.9547071560 JD UTC"
"2026-09-18 18:48:35.118829 UTC","2461302.2837398010 JD UTC"
"2026-10-16 02:38:00.117645 UTC","2461329.6097235840 JD UTC"
"2026-11-12 09:31:33.140774 UTC","2461356.8969113515 JD UTC"
"2026-12-09 15:19:04.510043 UTC","2461384.1382466440 JD UTC"
"2027-01-05 20:39:22.248501 UTC","2461411.3606741726 JD UTC"
"2027-02-02 02:32:41.470159 UTC","2461438.6060355343 JD UTC"
"2027-03-01 09:37:15.983832 UTC","2461465.9008794427 JD UTC"
"2027-03-28 17:38:21.565006 UTC","2461493.2349718170 JD UTC"
"2027-04-25 01:39:23.213515 UTC","2461520.5690186750 JD UTC"
"2027-05-22 08:47:34.169703 UTC","2461547.8663677047 JD UTC"
"2027-06-18 14:50:33.247538 UTC","2461575.1184403650 JD UTC"
"2027-07-15 20:19:37.497077 UTC","2461602.3469617716 JD UTC"
"2027-08-12 02:07:13.245652 UTC","2461629.5883477507 JD UTC"
"2027-09-08 08:55:12.291360 UTC","2461656.8716700390 JD UTC"
"2027-10-05 16:48:56.859429 UTC","2461684.2006580950 JD UTC"
"2027-11-02 01:11:42.916243 UTC","2461711.5498022710 JD UTC"
"2027-11-29 09:05:37.823364 UTC","2461738.8789099925 JD UTC"
"2027-12-26 15:49:31.433311 UTC","2461766.1593915895 JD UTC"
"2028-01-22 21:33:29.158519 UTC","2461793.3982541496 JD UTC"
"2028-02-19 03:22:03.401130 UTC","2461820.6403171430 JD UTC"
"2028-03-17 10:23:59.404637 UTC","2461847.9333264427 JD UTC"
"2028-04-13 18:48:10.823381 UTC","2461875.2834586040 JD UTC"
"2028-05-11 03:40:20.996987 UTC","2461902.6530207980 JD UTC"
"2028-06-07 11:52:53.650054 UTC","2461929.9950653943 JD UTC"
"2028-07-04 18:49:23.773833 UTC","2461957.2843029380 JD UTC"
"2028-08-01 00:42:16.726130 UTC","2461984.5293602560 JD UTC"
"2028-08-28 06:27:07.186560 UTC","2462011.7688331776 JD UTC"
"2028-09-24 13:13:13.658283 UTC","2462039.0508525264 JD UTC"
"2028-10-21 21:37:03.023573 UTC","2462066.4007294397 JD UTC"
"2028-11-18 07:09:08.137315 UTC","2462093.7980108485 JD UTC"
"2028-12-15 16:25:50.517297 UTC","2462121.1846124690 JD UTC"
"2029-01-12 00:06:53.344864 UTC","2462148.5047840840 JD UTC"
"2029-02-08 06:06:17.937890 UTC","2462175.7543742810 JD UTC"
"2029-03-07 11:50:28.851188 UTC","2462202.9933894810 JD UTC"
"2029-04-03 19:01:03.965971 UTC","2462230.2924070135 JD UTC"
"2029-05-01 04:02:46.911856 UTC","2462257.6685985170 JD UTC"
"2029-05-28 13:57:25.525198 UTC","2462285.0815454307 JD UTC"
"2029-06-24 23:18:10.709147 UTC","2462312.4709572820 JD UTC"
"2029-07-22 07:02:39.760714 UTC","2462339.7935157490 JD UTC"
"2029-08-18 13:08:18.330283 UTC","2462367.0474343784 JD UTC"
"2029-09-14 18:43:33.590832 UTC","2462394.2802498937 JD UTC"
"2029-10-12 01:33:11.825655 UTC","2462421.5647202046 JD UTC"
"2029-11-08 10:40:38.504458 UTC","2462448.9448900977 JD UTC"
"2029-12-05 21:28:44.389152 UTC","2462476.3949582080 JD UTC"
"2030-01-02 07:57:20.511840 UTC","2462503.8314874056 JD UTC"
"2030-01-29 16:13:12.503957 UTC","2462531.1758391660 JD UTC"
"2030-02-25 22:10:44.283817 UTC","2462558.4241236550 JD UTC"
"2030-03-25 03:45:06.468278 UTC","2462585.6563248644 JD UTC"
"2030-04-21 11:04:00.469043 UTC","2462612.9611165400 JD UTC"
"2030-05-18 20:40:14.334486 UTC","2462640.3612770196 JD UTC"
"2030-06-15 07:27:43.799646 UTC","2462667.8109236070 JD UTC"
"2030-07-12 17:39:54.786816 UTC","2462695.2360507734 JD UTC"
"2030-08-09 01:52:05.873942 UTC","2462722.5778457634 JD UTC"
"2030-09-05 07:54:13.964597 UTC","2462749.8293282940 JD UTC"
"2030-10-02 13:15:08.521941 UTC","2462777.0521819670 JD UTC"
"2030-10-29 20:13:17.321600 UTC","2462804.3425615930 JD UTC"
"2030-11-26 06:04:24.224849 UTC","2462831.7530581580 JD UTC"
"2030-12-23 17:49:37.231289 UTC","2462859.2427920290 JD UTC"
"2031-01-20 04:55:22.090701 UTC","2462886.7051167907 JD UTC"
"2031-02-16 13:14:22.459628 UTC","2462914.0516488384 JD UTC"
"2031-03-15 18:57:07.145156 UTC","2462941.2896660320 JD UTC"
"2031-04-12 00:23:53.548844 UTC","2462968.5165920006 JD UTC"
"2031-05-09 07:52:33.080402 UTC","2462995.8281606530 JD UTC"
"2031-06-05 17:52:19.893003 UTC","2463023.2446746877 JD UTC"
"2031-07-03 05:07:58.624747 UTC","2463050.7138729715 JD UTC"
"2031-07-30 15:40:23.210921 UTC","2463078.1530464226 JD UTC"
"2031-08-26 23:54:15.561537 UTC","2463105.4960134440 JD UTC"
"2031-09-23 05:43:39.531126 UTC","2463132.7386519806 JD UTC"
"2031-10-20 10:59:40.788575 UTC","2463159.9581109790 JD UTC"
"2031-11-16 18:17:11.894529 UTC","2463187.2619432240 JD UTC"
"2031-12-14 04:40:06.938766 UTC","2463214.6945247543 JD UTC"
"2032-01-10 16:42:46.629244 UTC","2463242.1963730236 JD UTC"
"2032-02-07 03:38:38.567300 UTC","2463269.6518352698 JD UTC"
"2032-03-05 11:34:35.798626 UTC","2463296.9823587800 JD UTC"
"2032-04-01 17:07:13.429518 UTC","2463324.2133498790 JD UTC"
"2032-04-28 22:43:50.100935 UTC","2463351.4471076500 JD UTC"
"2032-05-26 06:26:54.350586 UTC","2463378.7686846130 JD UTC"
"2032-06-22 16:31:25.620280 UTC","2463406.1884909756 JD UTC"
"2032-07-20 03:39:10.938909 UTC","2463433.6522099413 JD UTC"
"2032-08-16 13:54:20.125738 UTC","2463461.0793996034 JD UTC"
"2032-09-12 21:50:01.122902 UTC","2463488.4097352186 JD UTC"
"2032-10-10 03:36:11.736366 UTC","2463515.6501358375 JD UTC"
"2032-11-06 09:13:25.064330 UTC","2463542.8843178740 JD UTC"
"2032-12-03 16:59:10.452628 UTC","2463570.2077598684 JD UTC"
"2032-12-31 03:25:24.857637 UTC","2463597.6426488150 JD UTC"
"2033-01-27 14:53:40.687980 UTC","2463625.1206098148 JD UTC"
"2033-02-24 00:58:55.433089 UTC","2463652.5409193644 JD UTC"
"2033-03-23 08:28:15.833107 UTC","2463679.8529610313 JD UTC"
"2033-04-19 14:16:48.493811 UTC","2463707.0950057153 JD UTC"
"2033-05-16 20:26:26.474753 UTC","2463734.3516953100 JD UTC"
"2033-06-13 04:21:27.309136 UTC","2463761.6815660778 JD UTC"
