"Time Conversion Calculation"
"Calculation Inputs"
"Calculation type","Time Conversion"
"Time system","UTC"
"Time format","Calendar date and time"
"Time windows","["1980-01-20 01:53:12.959537 UTC to 1980-01-20 01:53:12.959537 UTC", ... , "2080-12-28 06:49:43.458973 UTC to 2080-12-28 06:49:43.458973 UTC"], items=1339"
"Step","1 hours"
"Output time system","UTC"
"Time Conversion Results"
"UTC calendar date","UTC Julian date"
"1996-11-16 04:41:29.860567 UTC","2450403.6954844970 JD UTC"
"1996-12-13 04:15:52.588950 UTC","2450430.6776920017 JD UTC"
"1997-01-10 08:49:48.849400 UTC","2450458.8679264975 JD UTC"
"1997-02-07 20:39:35.879447 UTC","2450487.3608319380 JD UTC"
"1997-03-08 09:00:28.171178 UTC","2450515.8753260550 JD UTC"
"1997-04-05 16:48:51.411699 UTC","2450544.2005950427 JD UTC"
"1997-05-03 11:14:39.196426 UTC","2450571.9685092177 JD UTC"
"1997-05-29 06:57:21.326919 UTC","2450597.7898301730 JD UTC"
"1997-06-24 04:59:12.460715 UTC","2450623.7077831100 JD UTC"
"1997-07-21 23:00:02.714781 UTC","2450651.4583647544 JD UTC"
"1997-08-19 05:02:01.311943 UTC","2450679.7097374066 JD UTC"
"1997-09-16 15:21:40.279702 UTC","2450708.1400495335 JD UTC"
"1997-10-15 02:02:15.152809 UTC","2450736.5848976020 JD UTC"
"1997-11-12 07:54:29.315503 UTC","2450764.8295059665 JD UTC"
"1997-12-09 16:53:56.779311 UTC","2450792.2041293900 JD UTC"
"1998-01-03 08:31:20.056068 UTC","2450816.8550932417 JD UTC"
"1998-01-30 14:09:34.687466 UTC","2450844.0899848086 JD UTC"
"1998-02-27 19:53:20.655769 UTC","2450872.3287112936 JD UTC"
"1998-03-28 07:03:54.084541 UTC","2450900.7943759784 JD UTC"
"1998-04-25 17:52:18.462441 UTC","2450929.2446581300 JD UTC"
"1998-05-24 00:00:35.262268 UTC","2450957.5004081280 JD UTC"
"1998-06-20 17:21:28.766380 UTC","2450985.2232496110 JD UTC"
"1998-07-16 13:50:58.005936 UTC","2451011.0770602540 JD UTC"
"1998-08-11 11:45:50.417869 UTC","2451036.9901668737 JD UTC"
"1998-09-08 05:59:08.145930 UTC","2451064.7493998370 JD UTC"
"1998-10-06 13:01:23.323540 UTC","2451093.0426310594 JD UTC"
"1998-11-04 00:38:45.903539 UTC","2451121.5269201800 JD UTC"
"1998-12-02 12:17:24.016378 UTC","2451150.0120835230 JD UTC"
"1998-12-30 17:47:51.281766 UTC","2451178.2415657610 JD UTC"
