"Time Conversion Calculation"
"Calculation Inputs"
"Calculation type","Time Conversion"
"Time system","UTC"
"Time format","Calendar date and time"
"Time windows","["1980-01-13 18:38:11.018429 UTC to 1980-01-13 18:38:11.018429 UTC", ... , "2080-12-26 05:05:01.003099 UTC to 2080-12-26 05:05:01.003099 UTC"], items=1356"
"Step","1 hours"
"Output time system","UTC"
"Time Conversion Results"
"UTC calendar date","UTC Julian date"
"2006-06-25 07:58:40.829466 UTC","2453911.8324170075 JD UTC"
"2006-07-22 10:38:46.324684 UTC","2453938.9435917210 JD UTC"
"2006-08-18 13:38:01.178626 UTC","2453966.0680691972 JD UTC"
"2006-09-14 18:24:01.851886 UTC","2453993.2666881005 JD UTC"
"2006-10-12 01:09:37.994944 UTC","2454020.5483564230 JD UTC"
"2006-11-08 08:41:55.067557 UTC","2454047.8624429116 JD UTC"
"2006-12-05 15:14:21.914132 UTC","2454075.1349758580 JD UTC"
"2007-01-01 19:52:35.979934 UTC","2454102.3281942120 JD UTC"
"2007-01-28 23:19:22.229565 UTC","2454129.4717850643 JD UTC"
"2007-02-25 03:18:01.443958 UTC","2454156.6375167123 JD UTC"
"2007-03-24 09:03:00.002753 UTC","2454183.8770833653 JD UTC"
"2007-04-20 16:14:15.857489 UTC","2454211.1765724250 JD UTC"
"2007-05-17 23:27:53.263399 UTC","2454238.4776998080 JD UTC"
"2007-06-14 05:36:30.825686 UTC","2454265.7336901120 JD UTC"
"2007-07-11 10:30:15.321806 UTC","2454292.9376773360 JD UTC"
"2007-08-07 14:45:51.943113 UTC","2454320.1151845270 JD UTC"
"2007-09-03 19:20:44.448374 UTC","2454347.3060700040 JD UTC"
"2007-10-01 01:02:20.563853 UTC","2454374.5432935630 JD UTC"
"2007-10-28 07:55:40.845216 UTC","2454401.8303338570 JD UTC"
"2007-11-24 15:18:19.592583 UTC","2454429.1377267660 JD UTC"
"2007-12-21 22:10:58.577900 UTC","2454456.4242890960 JD UTC"
"2008-01-18 03:53:49.959801 UTC","2454483.6623837940 JD UTC"
"2008-02-14 08:37:59.130650 UTC","2454510.8597121600 JD UTC"
"2008-03-12 13:24:32.411802 UTC","2454538.0587084700 JD UTC"
"2008-04-08 19:04:53.484937 UTC","2454565.2950634830 JD UTC"
"2008-05-06 01:39:32.577035 UTC","2454592.5691270490 JD UTC"
"2008-06-02 08:37:52.060272 UTC","2454619.8596303270 JD UTC"
"2008-06-29 15:21:25.668464 UTC","2454647.1398804220 JD UTC"
"2008-07-26 21:14:35.650447 UTC","2454674.3851348430 JD UTC"
"2008-08-23 02:06:32.272856 UTC","2454701.5878735282 JD UTC"
"2008-09-19 06:29:58.846058 UTC","2454728.7708199774 JD UTC"
"2008-10-16 11:25:56.234766 UTC","2454755.9763453100 JD UTC"
"2008-11-12 17:41:32.516070 UTC","2454783.2371818990 JD UTC"
"2008-12-10 01:09:25.238720 UTC","2454810.5482087815 JD UTC"
"2009-01-06 08:35:23.610343 UTC","2454837.8579121567 JD UTC"
"2009-02-02 14:32:35.244698 UTC","2454865.1059634800 JD UTC"
"2009-03-01 18:46:45.094979 UTC","2454892.2824663770 JD UTC"
"2009-03-28 22:26:00.207510 UTC","2454919.4347246240 JD UTC"
"2009-04-25 02:54:50.669064 UTC","2454946.6214197810 JD UTC"
"2009-05-22 08:56:33.256595 UTC","2454973.8726071366 JD UTC"
"2009-06-18 16:07:08.178959 UTC","2455001.1716224416 JD UTC"
"2009-07-15 23:07:14.491173 UTC","2455028.4633621660 JD UTC"
"2009-08-12 04:35:05.821022 UTC","2455055.6910395953 JD UTC"
"2009-09-08 08:09:12.749692 UTC","2455082.8397308993 JD UTC"
"2009-10-05 10:55:36.786769 UTC","2455109.9552868837 JD UTC"
"2009-11-01 14:48:27.196518 UTC","2455137.1169814410 JD UTC"
"2009-11-28 20:57:31.470398 UTC","2455164.3732809075 JD UTC"
"2009-12-26 04:34:26.293925 UTC","2455191.6905821054 JD UTC"
"2010-01-22 11:23:59.121083 UTC","2455218.9749898273 JD UTC"
"2010-02-18 15:45:03.035065 UTC","2455246.1562851280 JD UTC"
"2010-03-17 17:59:20.639829 UTC","2455273.2495444426 JD UTC"
"2010-04-13 20:06:51.465956 UTC","2455300.3380956706 JD UTC"
"2010-05-11 00:04:58.525780 UTC","2455327.5034551597 JD UTC"
"2010-06-07 06:18:11.531481 UTC","2455354.7626334660 JD UTC"
"2010-07-04 13:26:13.795169 UTC","2455382.0598818883 JD UTC"
"2010-07-31 19:26:29.676709 UTC","2455409.3100657025 JD UTC"
"2010-08-27 23:00:20.629666 UTC","2455436.4585721027 JD UTC"
"2010-09-24 00:36:50.785889 UTC","2455463.5255877995 JD UTC"
"2010-10-21 02:24:24.371089 UTC","2455490.6002820730 JD UTC"
"2010-11-17 06:30:44.114152 UTC","2455517.7713439140 JD UTC"
"2010-12-14 13:07:41.723783 UTC","2455545.0470106920 JD UTC"
"2011-01-10 20:16:05.496396 UTC","2455572.3445080603 JD UTC"
"2011-02-07 01:26:38.197883 UTC","2455599.5601643273 JD UTC"
"2011-03-06 03:48:09.607418 UTC","2455626.6584445303 JD UTC"
"2011-04-02 04:52:46.727016 UTC","2455653.7033185996 JD UTC"
"2011-04-29 07:13:14.948257 UTC","2455680.8008674565 JD UTC"
"2011-05-26 12:11:25.112833 UTC","2455708.0079295468 JD UTC"
"2011-06-22 19:02:47.942915 UTC","2455735.2936104503 JD UTC"
"2011-07-20 01:43:46.803074 UTC","2455762.5720694800 JD UTC"
"2011-08-16 06:22:37.026847 UTC","2455789.7657063290 JD UTC"
"2011-09-12 08:39:22.594445 UTC","2455816.8606781764 JD UTC"
"2011-10-09 10:07:40.804398 UTC","2455843.9220000510 JD UTC"
"2011-11-05 13:06:01.210146 UTC","2455871.0458473396 JD UTC"
"2011-12-02 18:44:51.473361 UTC","2455898.2811513120 JD UTC"
"2011-12-30 02:05:43.036377 UTC","2455925.5873036617 JD UTC"
"2012-01-26 08:45:30.509156 UTC","2455952.8649364486 JD UTC"
"2012-02-22 12:58:01.224495 UTC","2455980.0402919500 JD UTC"
"2012-03-20 15:08:50.486573 UTC","2456007.1311398908 JD UTC"
"2012-04-16 17:27:25.267310 UTC","2456034.2273757790 JD UTC"
"2012-05-13 21:48:07.733070 UTC","2456061.4084228366 JD UTC"
"2012-06-10 04:21:21.579645 UTC","2456088.6814997643 JD UTC"
"2012-07-07 11:41:01.640635 UTC","2456115.9868245446 JD UTC"
"2012-08-03 17:58:46.736239 UTC","2456143.2491520396 JD UTC"
"2012-08-30 22:21:06.208809 UTC","2456170.4313218610 JD UTC"
"2012-09-27 01:22:54.130948 UTC","2456197.5575709600 JD UTC"
"2012-10-24 04:39:35.781449 UTC","2456224.6941641374 JD UTC"
"2012-11-20 09:40:54.559044 UTC","2456251.9034092480 JD UTC"
"2012-12-17 16:41:41.173754 UTC","2456279.1956154370 JD UTC"
"2013-01-14 00:20:36.282495 UTC","2456306.5143088250 JD UTC"
"2013-02-10 06:48:40.266729 UTC","2456333.7837993833 JD UTC"
"2013-03-09 11:26:32.131846 UTC","2456360.9767607850 JD UTC"
"2013-04-05 15:08:21.108148 UTC","2456388.1307998630 JD UTC"
"2013-05-02 19:25:56.265876 UTC","2456415.3096790030 JD UTC"
"2013-05-30 01:13:09.782818 UTC","2456442.5508076716 JD UTC"
"2013-06-26 08:11:14.380982 UTC","2456469.8411386690 JD UTC"
"2013-07-23 15:18:02.614984 UTC","2456497.1375302660 JD UTC"
"2013-08-19 21:40:12.394724 UTC","2456524.4029212350 JD UTC"
"2013-09-16 02:59:32.332897 UTC","2456551.6246797787 JD UTC"
"2013-10-13 07:33:28.113665 UTC","2456578.8149087230 JD UTC"
"2013-11-09 12:12:12.093671 UTC","2456606.0084733064 JD UTC"
"2013-12-06 17:53:35.383139 UTC","2456633.2455484160 JD UTC"
"2014-01-03 00:49:48.818593 UTC","2456660.5345928078 JD UTC"
"2014-01-30 08:14:04.081394 UTC","2456687.8431027940 JD UTC"
"2014-02-26 15:04:08.209503 UTC","2456715.1278727953 JD UTC"
"2014-03-25 20:45:37.609693 UTC","2456742.3650186310 JD UTC"
"2014-04-22 01:33:05.068229 UTC","2456769.5646419935 JD UTC"
"2014-05-19 06:16:30.894174 UTC","2456796.7614686824 JD UTC"
"2014-06-15 11:39:26.800366 UTC","2456823.9857268560 JD UTC"
"2014-07-12 17:56:09.898703 UTC","2456851.2473367904 JD UTC"
"2014-08-09 00:54:39.810290 UTC","2456878.5379607673 JD UTC"
"2014-09-05 07:56:40.126913 UTC","2456905.8310199874 JD UTC"
"2014-10-02 14:06:29.382109 UTC","2456933.0878400705 JD UTC"
"2014-10-29 18:54:47.008200 UTC","2456960.2880440764 JD UTC"
"2014-11-25 23:00:34.384311 UTC","2456987.4587312997 JD UTC"
"2014-12-23 03:45:56.555226 UTC","2457014.6569045745 JD UTC"
"2015-01-19 10:03:45.920044 UTC","2457041.9192814818 JD UTC"
"2015-02-15 17:31:41.164678 UTC","2457069.2303375540 JD UTC"
"2015-03-15 00:45:09.063399 UTC","2457096.5313549004 JD UTC"
"2015-04-11 06:26:43.799512 UTC","2457123.7685624943 JD UTC"
"2015-05-08 10:28:53.160532 UTC","2457150.9367263950 JD UTC"
"2015-06-04 13:52:56.831762 UTC","2457178.0784355530 JD UTC"
"2015-07-01 18:03:36.209692 UTC","2457205.2525024270 JD UTC"
"2015-07-28 23:55:43.356113 UTC","2457232.4970295850 JD UTC"
"2015-08-25 07:11:36.010337 UTC","2457259.7997223420 JD UTC"
"2015-09-21 14:20:41.405050 UTC","2457287.0977014476 JD UTC"
"2015-10-18 19:40:52.583170 UTC","2457314.3200530460 JD UTC"
"2015-11-14 22:47:43.133681 UTC","2457341.4498047880 JD UTC"
"2015-12-12 01:10:21.872668 UTC","2457368.5488642670 JD UTC"
"2016-01-08 05:01:07.299550 UTC","2457395.7091122633 JD UTC"
"2016-02-04 11:16:03.864033 UTC","2457422.9694891670 JD UTC"
"2016-03-02 18:43:00.190105 UTC","2457450.2798633114 JD UTC"
"2016-03-30 01:08:27.986621 UTC","2457477.5475461413 JD UTC"
"2016-04-26 05:09:30.377790 UTC","2457504.7149349283 JD UTC"
"2016-05-23 07:13:52.114399 UTC","2457531.8012976204 JD UTC"
"2016-06-19 09:15:45.967201 UTC","2457558.8859486943 JD UTC"
"2016-07-16 13:09:27.889651 UTC","2457586.0482394635 JD UTC"
"2016-08-12 19:22:08.773648 UTC","2457613.3070459910 JD UTC"
"2016-09-09 02:32:29.570491 UTC","2457640.6058978066 JD UTC"
"2016-10-06 08:27:04.211925 UTC","2457667.8521320825 JD UTC"
"2016-11-02 11:40:09.259548 UTC","2457694.9862182820 JD UTC"
"2016-11-29 12:54:25.159539 UTC","2457722.0377911986 JD UTC"
"2016-12-26 14:39:21.673201 UTC","2457749.1106675137 JD UTC"
"2017-01-22 19:00:38.959766 UTC","2457776.2921175900 JD UTC"
"2017-02-19 01:46:24.670443 UTC","2457803.5738966490 JD UTC"
"2017-03-18 08:44:24.202355 UTC","2457830.8641690086 JD UTC"
"2017-04-14 13:38:27.942083 UTC","2457858.0683789593 JD UTC"
"2017-05-11 15:57:06.466498 UTC","2457885.1646581770 JD UTC"
"2017-06-07 17:14:19.510726 UTC","2457912.2182813743 JD UTC"
"2017-07-04 19:48:46.304166 UTC","2457939.3255359280 JD UTC"
"2017-08-01 00:53:27.695646 UTC","2457966.5371261070 JD UTC"
"2017-08-28 07:47:32.010252 UTC","2457993.8246760448 JD UTC"
"2017-09-24 14:30:34.930789 UTC","2458021.1045709583 JD UTC"
"2017-10-21 19:07:39.821375 UTC","2458048.2969886735 JD UTC"
"2017-11-17 21:20:16.254393 UTC","2458075.3890770185 JD UTC"
"2017-12-14 22:53:33.459726 UTC","2458102.4538594875 JD UTC"
"2018-01-11 02:13:31.547643 UTC","2458129.5927262460 JD UTC"
"2018-02-07 08:19:04.562873 UTC","2458156.8465805887 JD UTC"
"2018-03-06 15:49:46.681132 UTC","2458184.1595680686 JD UTC"
"2018-04-02 22:21:16.128976 UTC","2458211.4314366780 JD UTC"
"2018-04-30 02:31:57.776961 UTC","2458238.6055298260 JD UTC"
"2018-05-27 05:02:28.083340 UTC","2458265.7100472610 JD UTC"
"2018-06-23 07:47:26.306844 UTC","2458292.8246100330 JD UTC"
"2018-07-20 12:20:45.650764 UTC","2458320.0144172544 JD UTC"
"2018-08-16 18:53:15.693390 UTC","2458347.2869871920 JD UTC"
"2018-09-13 02:13:12.693395 UTC","2458374.5925080255 JD UTC"
"2018-10-10 08:39:29.151950 UTC","2458401.8607540736 JD UTC"
"2018-11-06 13:14:47.924106 UTC","2458429.0519435660 JD UTC"
"2018-12-03 16:29:43.191509 UTC","2458456.1873054574 JD UTC"
"2018-12-30 20:02:58.558310 UTC","2458483.3353999807 JD UTC"
"2019-01-27 01:26:57.066294 UTC","2458510.5603827117 JD UTC"
"2019-02-23 08:42:16.812791 UTC","2458537.8626945927 JD UTC"
"2019-03-22 16:16:15.868887 UTC","2458565.1779614454 JD UTC"
"2019-04-18 22:36:39.580490 UTC","2458592.4421247740 JD UTC"
"2019-05-16 03:24:57.436462 UTC","2458619.6423314405 JD UTC"
"2019-06-12 07:29:07.809626 UTC","2458646.8118959446 JD UTC"
"2019-07-09 11:57:57.364470 UTC","2458673.9985806070 JD UTC"
"2019-08-05 17:36:54.279045 UTC","2458701.2339615630 JD UTC"
"2019-09-02 00:22:33.535610 UTC","2458728.5156659214 JD UTC"
"2019-09-29 07:31:07.552078 UTC","2458755.8132818528 JD UTC"
"2019-10-26 14:10:47.369597 UTC","2458783.0908260370 JD UTC"
"2019-11-22 19:48:26.808596 UTC","2458810.3253102847 JD UTC"
"2019-12-20 00:30:06.875049 UTC","2458837.5209129057 JD UTC"
"2020-01-16 05:12:42.217301 UTC","2458864.7171552926 JD UTC"
"2020-02-12 10:58:26.238898 UTC","2458891.9572481355 JD UTC"
"2020-03-10 17:50:45.639857 UTC","2458919.2435837947 JD UTC"
"2020-04-07 01:04:47.584160 UTC","2458946.5449951870 JD UTC"
"2020-05-04 07:51:54.477537 UTC","2458973.8277138600 JD UTC"
"2020-05-31 13:41:25.412769 UTC","2459001.0704330183 JD UTC"
"2020-06-27 18:34:17.869282 UTC","2459028.2738179313 JD UTC"
"2020-07-24 23:06:11.630505 UTC","2459055.4626346123 JD UTC"
"2020-08-21 04:06:42.486862 UTC","2459082.6713250796 JD UTC"
"2020-09-17 10:11:13.313942 UTC","2459109.9244596520 JD UTC"
"2020-10-14 17:19:00.290358 UTC","2459137.2215311383 JD UTC"
"2020-11-11 00:38:21.826643 UTC","2459164.5266415123 JD UTC"
"2020-12-08 06:50:25.221070 UTC","2459191.7850141330 JD UTC"
"2021-01-04 11:24:17.487189 UTC","2459218.9752023980 JD UTC"
"2021-01-31 15:17:00.892734 UTC","2459246.1368158883 JD UTC"
"2021-02-27 19:56:54.431782 UTC","2459273.3311855530 JD UTC"
"2021-03-27 02:09:39.621849 UTC","2459300.5900419196 JD UTC"
"2021-04-23 09:29:06.935027 UTC","2459327.8952191556 JD UTC"
"2021-05-20 16:35:02.222975 UTC","2459355.1909979510 JD UTC"
"2021-06-16 22:10:56.614115 UTC","2459382.4242663670 JD UTC"
"2021-07-14 02:00:19.988049 UTC","2459409.5835646763 JD UTC"
"2021-08-10 05:01:10.605548 UTC","2459436.7091505270 JD UTC"
"2021-09-06 08:51:11.458519 UTC","2459463.8688826216 JD UTC"
"2021-10-03 14:39:59.797287 UTC","2459491.1111087650 JD UTC"
"2021-10-30 22:05:04.580729 UTC","2459518.4201919064 JD UTC"
"2021-11-27 05:12:58.618773 UTC","2459545.7173451246 JD UTC"
"2021-12-24 10:10:05.935361 UTC","2459572.9236798070 JD UTC"
"2022-01-20 12:49:53.426131 UTC","2459600.0346461358 JD UTC"
"2022-02-16 15:03:04.208323 UTC","2459627.1271320410 JD UTC"
"2022-03-15 18:58:49.521741 UTC","2459654.2908509460 JD UTC"
"2022-04-12 01:14:15.958661 UTC","2459681.5515735955 JD UTC"
"2022-05-09 08:30:06.785699 UTC","2459708.8542452050 JD UTC"
"2022-06-05 14:41:04.041329 UTC","2459736.1118523300 JD UTC"
"2022-07-02 18:28:57.931532 UTC","2459763.2701149485 JD UTC"
"2022-07-29 20:18:45.582304 UTC","2459790.3463609065 JD UTC"
"2022-08-25 22:05:54.601236 UTC","2459817.4207708477 JD UTC"
"2022-09-22 01:52:54.050758 UTC","2459844.5784033653 JD UTC"
"2022-10-19 08:09:37.845882 UTC","2459871.8400213644 JD UTC"
"2022-11-15 15:22:31.015415 UTC","2459899.1406367524 JD UTC"
"2022-12-12 21:03:43.472826 UTC","2459926.3775864910 JD UTC"
"2023-01-08 23:54:09.272019 UTC","2459953.4959406485 JD UTC"
"2023-02-05 01:00:56.450514 UTC","2459980.5423200290 JD UTC"
"2023-03-04 03:03:02.541597 UTC","2460007.6271127500 JD UTC"
"2023-03-31 07:45:46.440304 UTC","2460034.8234541700 JD UTC"
"2023-04-27 14:35:10.619817 UTC","2460062.1077618035 JD UTC"
"2023-05-24 21:21:41.762418 UTC","2460089.3900666945 JD UTC"
"2023-06-21 02:05:59.581517 UTC","2460116.5874951566 JD UTC"
"2023-07-18 04:24:13.722114 UTC","2460143.6834921540 JD UTC"
"2023-08-14 05:45:01.319926 UTC","2460170.7395986104 JD UTC"
"2023-09-10 08:22:48.663568 UTC","2460197.8491743470 JD UTC"
"2023-10-07 13:34:35.152525 UTC","2460225.0656846357 JD UTC"
"2023-11-03 20:40:40.120661 UTC","2460252.3615754710 JD UTC"
"2023-12-01 03:31:21.605092 UTC","2460279.6467778366 JD UTC"
"2023-12-28 08:06:11.421449 UTC","2460306.8376321928 JD UTC"
"2024-01-24 10:20:39.767002 UTC","2460333.9310158216 JD UTC"
"2024-02-20 12:16:52.089661 UTC","2460361.0117140007 JD UTC"
"2024-03-18 16:11:30.630519 UTC","2460388.1746600755 JD UTC"
"2024-04-14 22:35:09.915201 UTC","2460415.4410869814 JD UTC"
"2024-05-12 05:58:19.924555 UTC","2460442.7488417192 JD UTC"
"2024-06-08 12:17:51.431244 UTC","2460470.0124008246 JD UTC"
"2024-07-05 16:32:36.851965 UTC","2460497.1893154164 JD UTC"
"2024-08-01 19:19:40.190669 UTC","2460524.3053262810 JD UTC"
"2024-08-28 22:18:23.635510 UTC","2460551.4294402260 JD UTC"
"2024-09-25 02:59:04.645885 UTC","2460578.6243593274 JD UTC"
"2024-10-22 09:41:23.478562 UTC","2460605.9037439646 JD UTC"
"2024-11-18 17:16:36.867869 UTC","2460633.2198711560 JD UTC"
"2024-12-15 23:56:44.464383 UTC","2460660.4977368563 JD UTC"
"2025-01-12 04:43:18.811816 UTC","2460687.6967455070 JD UTC"
"2025-02-08 08:15:34.217440 UTC","2460714.8441460350 JD UTC"
"2025-03-07 12:14:24.967564 UTC","2460742.0100111985 JD UTC"
"2025-04-03 17:54:15.836229 UTC","2460769.2460166230 JD UTC"
"2025-05-01 00:59:35.447061 UTC","2460796.5413824893 JD UTC"
"2025-05-28 08:12:27.341204 UTC","2460823.8419831158 JD UTC"
"2025-06-24 14:27:01.732563 UTC","2460851.1021033860 JD UTC"
"2025-07-21 19:29:18.971144 UTC","2460878.3120251290 JD UTC"
"2025-08-17 23:49:53.535476 UTC","2460905.4929807344 JD UTC"
"2025-09-14 04:23:05.021692 UTC","2460932.6826970100 JD UTC"
"2025-10-11 09:59:26.628345 UTC","2460959.9162804205 JD UTC"
"2025-11-07 16:49:48.308354 UTC","2460987.2012535688 JD UTC"
"2025-12-05 00:14:22.996610 UTC","2461014.5099883866 JD UTC"
"2026-01-01 07:12:25.135001 UTC","2461041.8002909143 JD UTC"
"2026-01-28 13:01:11.518382 UTC","2461069.0424944256 JD UTC"
"2026-02-24 17:48:37.220396 UTC","2461096.2420974583 JD UTC"
"2026-03-23 22:32:47.612809 UTC","2461123.4394399630 JD UTC"
"2026-04-20 04:05:33.706979 UTC","2461150.6705290160 JD UTC"
"2026-05-17 10:32:34.688083 UTC","2461177.9392903713 JD UTC"
"2026-06-13 17:28:34.430354 UTC","2461205.2281762770 JD UTC"
"2026-07-11 00:16:27.679569 UTC","2461232.5114314766 JD UTC"
"2026-08-07 06:16:47.403839 UTC","2461259.7616597665 JD UTC"
"2026-09-03 11:12:17.545825 UTC","2461286.9668697435 JD UTC"
"2026-09-30 15:32:36.964650 UTC","2461314.1476500537 JD UTC"
"2026-10-27 20:21:59.439445 UTC","2461341.3486046230 JD UTC"
"2026-11-24 02:32:47.102053 UTC","2461368.6061007180 JD UTC"
"2026-12-21 10:00:00.106909 UTC","2461395.9166679042 JD UTC"
"2027-01-17 17:28:41.236883 UTC","2461423.2282550563 JD UTC"
"2027-02-13 23:29:48.788797 UTC","2461450.4790369070 JD UTC"
"2027-03-13 03:45:30.991607 UTC","2461477.6566086994 JD UTC"
"2027-04-09 07:20:17.775019 UTC","2461504.8057612850 JD UTC"
"2027-05-06 11:39:31.235266 UTC","2461531.9857781860 JD UTC"
"2027-06-02 17:31:57.933188 UTC","2461559.2305316343 JD UTC"
"2027-06-30 00:39:28.183484 UTC","2461586.5274095310 JD UTC"
"2027-07-27 07:43:53.196877 UTC","2461613.8221434825 JD UTC"
"2027-08-23 13:18:17.099704 UTC","2461641.0543645797 JD UTC"
"2027-09-19 16:54:02.135885 UTC","2461668.2041913876 JD UTC"
"2027-10-16 19:34:56.878167 UTC","2461695.3159360900 JD UTC"
"2027-11-12 23:19:15.361325 UTC","2461722.4717055710 JD UTC"
"2027-12-10 05:21:58.768211 UTC","2461749.7235968540 JD UTC"
"2028-01-06 12:56:55.304050 UTC","2461777.0395289822 JD UTC"
"2028-02-02 19:48:39.085143 UTC","2461804.3254523743 JD UTC"
"2028-03-01 00:13:45.052499 UTC","2461831.5095492187 JD UTC"
"2028-03-28 02:29:00.677523 UTC","2461858.6034800640 JD UTC"
"2028-04-24 04:30:46.194901 UTC","2461885.6880346630 JD UTC"
"2028-05-21 08:18:30.683943 UTC","2461912.8461884717 JD UTC"
"2028-06-17 14:23:32.820504 UTC","2461940.0996854226 JD UTC"
"2028-07-14 21:31:08.879568 UTC","2461967.3966305507 JD UTC"
"2028-08-11 03:37:51.550764 UTC","2461994.6512910966 JD UTC"
"2028-09-07 07:18:15.926935 UTC","2462021.8043510060 JD UTC"
"2028-10-04 08:54:55.959703 UTC","2462048.8714810150 JD UTC"
"2028-10-31 10:36:00.086251 UTC","2462075.9416676650 JD UTC"
"2028-11-27 14:34:24.032265 UTC","2462103.1072225957 JD UTC"
"2028-12-24 21:07:02.537260 UTC","2462130.3798904778 JD UTC"
"2029-01-21 04:16:36.462509 UTC","2462157.6781997974 JD UTC"
"2029-02-17 09:32:50.600118 UTC","2462184.8978078720 JD UTC"
"2029-03-16 12:00:41.598173 UTC","2462212.0004814602 JD UTC"
"2029-04-12 13:06:53.843183 UTC","2462239.0464565180 JD UTC"
"2029-05-09 15:21:59.071756 UTC","2462266.1402670340 JD UTC"
"2029-06-05 20:11:58.087624 UTC","2462293.3416445325 JD UTC"
"2029-07-03 02:59:43.397460 UTC","2462320.6248078410 JD UTC"
"2029-07-30 09:45:26.508230 UTC","2462347.9065568084 JD UTC"
"2029-08-26 14:34:06.700164 UTC","2462375.1070219926 JD UTC"
"2029-09-22 16:58:18.976215 UTC","2462402.2071640766 JD UTC"
"2029-10-19 18:26:53.922358 UTC","2462429.2686796570 JD UTC"
"2029-11-15 21:20:20.551987 UTC","2462456.3891267590 JD UTC"
"2029-12-13 02:54:57.976859 UTC","2462483.6215043617 JD UTC"
"2030-01-09 10:16:18.739629 UTC","2462510.9279946717 JD UTC"
"2030-02-05 17:01:31.356148 UTC","2462538.2093906960 JD UTC"
"2030-03-04 21:22:22.144848 UTC","2462565.3905340840 JD UTC"
"2030-03-31 23:40:21.633105 UTC","2462592.4863614943 JD UTC"
"2030-04-28 02:00:11.158081 UTC","2462619.5834624777 JD UTC"
"2030-05-25 06:15:38.265468 UTC","2462646.7608595540 JD UTC"
"2030-06-21 12:42:49.286947 UTC","2462674.0297371172 JD UTC"
"2030-07-18 20:02:37.535920 UTC","2462701.3351566656 JD UTC"
"2030-08-15 02:28:13.428039 UTC","2462728.6029331950 JD UTC"
"2030-09-11 07:01:10.894689 UTC","2462755.7924872070 JD UTC"
"2030-10-08 10:09:40.701780 UTC","2462782.9233877520 JD UTC"
"2030-11-04 13:26:19.251815 UTC","2462810.0599450440 JD UTC"
"2030-12-01 18:23:52.011063 UTC","2462837.2665742020 JD UTC"
"2030-12-29 01:22:12.470046 UTC","2462864.5570887737 JD UTC"
"2031-01-25 09:02:23.854729 UTC","2462891.8766649854 JD UTC"
"2031-02-21 15:35:32.298967 UTC","2462919.1496793860 JD UTC"
"2031-03-20 20:20:42.486644 UTC","2462946.3477139660 JD UTC"
"2031-04-17 00:07:48.642315 UTC","2462973.5054241010 JD UTC"
"2031-05-14 04:24:17.474168 UTC","2463000.6835355805 JD UTC"
"2031-06-10 10:04:56.847881 UTC","2463027.9201024060 JD UTC"
"2031-07-07 16:57:20.819894 UTC","2463055.2064909710 JD UTC"
"2031-08-04 00:04:51.668197 UTC","2463082.5033757890 JD UTC"
"2031-08-31 06:34:13.355287 UTC","2463109.7737656860 JD UTC"
"2031-09-27 12:02:32.235975 UTC","2463137.0017619906 JD UTC"
"2031-10-24 16:41:23.232911 UTC","2463164.1954077883 JD UTC"
"2031-11-20 21:18:44.945575 UTC","2463191.3880202034 JD UTC"
"2031-12-18 02:55:29.475484 UTC","2463218.6218689294 JD UTC"
"2032-01-14 09:47:42.700835 UTC","2463245.9081331114 JD UTC"
"2032-02-10 17:10:44.900733 UTC","2463273.2157974620 JD UTC"
"2032-03-09 00:03:29.866491 UTC","2463300.5024290103 JD UTC"
"2032-04-05 05:50:18.987335 UTC","2463327.7432753164 JD UTC"
"2032-05-02 10:41:02.763727 UTC","2463354.9451708766 JD UTC"
"2032-05-29 15:21:28.494993 UTC","2463382.1399131366 JD UTC"
"2032-06-25 20:36:36.933198 UTC","2463409.3587608007 JD UTC"
"2032-07-23 02:46:33.378155 UTC","2463436.6156640990 JD UTC"
"2032-08-19 09:44:13.266034 UTC","2463463.9057090976 JD UTC"
"2032-09-15 16:51:48.367112 UTC","2463491.2026431380 JD UTC"
"2032-10-12 23:08:50.135959 UTC","2463518.4644691660 JD UTC"
"2032-11-09 03:59:47.652218 UTC","2463545.6665237527 JD UTC"
"2032-12-06 08:02:04.659077 UTC","2463572.8347761470 JD UTC"
"2033-01-02 12:40:39.507335 UTC","2463600.0282350387 JD UTC"
"2033-01-29 18:51:47.053653 UTC","2463627.2859612690 JD UTC"
"2033-02-26 02:16:01.267829 UTC","2463654.5944591183 JD UTC"
"2033-03-25 09:30:54.061969 UTC","2463681.8964590505 JD UTC"
"2033-04-21 15:17:15.112534 UTC","2463709.1369804693 JD UTC"
"2033-05-18 19:21:39.452929 UTC","2463736.3067066310 JD UTC"
"2033-06-14 22:41:07.747305 UTC","2463763.4452285566 JD UTC"
"2033-07-12 02:42:10.906779 UTC","2463790.6126262360 JD UTC"
"2033-08-08 08:26:01.097281 UTC","2463817.8514015890 JD UTC"
"2033-09-04 15:40:23.476419 UTC","2463845.1530494955 JD UTC"
"2033-10-01 22:54:17.850897 UTC","2463872.4543732745 JD UTC"
"2033-10-29 04:19:40.841350 UTC","2463899.6803338120 JD UTC"
"2033-11-25 07:26:41.974780 UTC","2463926.8102080410 JD UTC"
"2033-12-22 09:43:51.980590 UTC","2463953.9054627380 JD UTC"
"2034-01-18 13:26:07.608389 UTC","2463981.0598102820 JD UTC"
"2034-02-14 19:33:16.798265 UTC","2464008.3147777575 JD UTC"
